FIPS	State	County	Variable	age_adjusted_premature_mortality
13133	Georgia	Greene	age_adjusted_premature_mortality	403.4
13135	Georgia	Gwinnett	age_adjusted_premature_mortality	265.3
13137	Georgia	Habersham	age_adjusted_premature_mortality	361
13139	Georgia	Hall	age_adjusted_premature_mortality	328.1
13141	Georgia	Hancock	age_adjusted_premature_mortality	453.9
13143	Georgia	Haralson	age_adjusted_premature_mortality	540.9
13145	Georgia	Harris	age_adjusted_premature_mortality	381.8
13147	Georgia	Hart	age_adjusted_premature_mortality	409.8
13149	Georgia	Heard	age_adjusted_premature_mortality	543.5
13151	Georgia	Henry	age_adjusted_premature_mortality	359.3
13153	Georgia	Houston	age_adjusted_premature_mortality	380
13155	Georgia	Irwin	age_adjusted_premature_mortality	491
13157	Georgia	Jackson	age_adjusted_premature_mortality	408.7
13159	Georgia	Jasper	age_adjusted_premature_mortality	434.6
13161	Georgia	Jeff Davis	age_adjusted_premature_mortality	543
13163	Georgia	Jefferson	age_adjusted_premature_mortality	534.9
13165	Georgia	Jenkins	age_adjusted_premature_mortality	541.5
13167	Georgia	Johnson	age_adjusted_premature_mortality	421.5
13169	Georgia	Jones	age_adjusted_premature_mortality	388.2
13171	Georgia	Lamar	age_adjusted_premature_mortality	508.4
13173	Georgia	Lanier	age_adjusted_premature_mortality	538.8
13175	Georgia	Laurens	age_adjusted_premature_mortality	485.6
13177	Georgia	Lee	age_adjusted_premature_mortality	379
13179	Georgia	Liberty	age_adjusted_premature_mortality	407.5
13181	Georgia	Lincoln	age_adjusted_premature_mortality	445.4
13183	Georgia	Long	age_adjusted_premature_mortality	408.8
13185	Georgia	Lowndes	age_adjusted_premature_mortality	462.4
13187	Georgia	Lumpkin	age_adjusted_premature_mortality	361.1
13189	Georgia	McDuffie	age_adjusted_premature_mortality	585.7
13191	Georgia	McIntosh	age_adjusted_premature_mortality	361.5
13193	Georgia	Macon	age_adjusted_premature_mortality	468.5
13195	Georgia	Madison	age_adjusted_premature_mortality	468.3
13197	Georgia	Marion	age_adjusted_premature_mortality	440.8
13199	Georgia	Meriwether	age_adjusted_premature_mortality	484.2
13201	Georgia	Miller	age_adjusted_premature_mortality	570.7
13205	Georgia	Mitchell	age_adjusted_premature_mortality	512
13207	Georgia	Monroe	age_adjusted_premature_mortality	390.8
13209	Georgia	Montgomery	age_adjusted_premature_mortality	458.7
13211	Georgia	Morgan	age_adjusted_premature_mortality	389.4
13213	Georgia	Murray	age_adjusted_premature_mortality	474.8
13215	Georgia	Muscogee	age_adjusted_premature_mortality	504.7
13217	Georgia	Newton	age_adjusted_premature_mortality	410.8
13219	Georgia	Oconee	age_adjusted_premature_mortality	250.3
13221	Georgia	Oglethorpe	age_adjusted_premature_mortality	358.4
13223	Georgia	Paulding	age_adjusted_premature_mortality	336
13225	Georgia	Peach	age_adjusted_premature_mortality	505.9
13227	Georgia	Pickens	age_adjusted_premature_mortality	402.5
13229	Georgia	Pierce	age_adjusted_premature_mortality	527.9
13231	Georgia	Pike	age_adjusted_premature_mortality	412.6
13233	Georgia	Polk	age_adjusted_premature_mortality	533.1
13235	Georgia	Pulaski	age_adjusted_premature_mortality	391.5
13237	Georgia	Putnam	age_adjusted_premature_mortality	393.8
13239	Georgia	Quitman	age_adjusted_premature_mortality	390
13241	Georgia	Rabun	age_adjusted_premature_mortality	432.7
13243	Georgia	Randolph	age_adjusted_premature_mortality	449.1
13245	Georgia	Richmond	age_adjusted_premature_mortality	545.5
13247	Georgia	Rockdale	age_adjusted_premature_mortality	333
13249	Georgia	Schley	age_adjusted_premature_mortality	421.9
13251	Georgia	Screven	age_adjusted_premature_mortality	526.7
13253	Georgia	Seminole	age_adjusted_premature_mortality	474.6
13255	Georgia	Spalding	age_adjusted_premature_mortality	495.4
13257	Georgia	Stephens	age_adjusted_premature_mortality	485.1
13259	Georgia	Stewart	age_adjusted_premature_mortality	628.9
13261	Georgia	Sumter	age_adjusted_premature_mortality	452.2
13263	Georgia	Talbot	age_adjusted_premature_mortality	496.4
13265	Georgia	Taliaferro	age_adjusted_premature_mortality	649.1
13267	Georgia	Tattnall	age_adjusted_premature_mortality	491.5
13269	Georgia	Taylor	age_adjusted_premature_mortality	470.4
13271	Georgia	Telfair	age_adjusted_premature_mortality	414.2
13273	Georgia	Terrell	age_adjusted_premature_mortality	514.4
13275	Georgia	Thomas	age_adjusted_premature_mortality	481.2
13277	Georgia	Tift	age_adjusted_premature_mortality	456.6
13279	Georgia	Toombs	age_adjusted_premature_mortality	486.3
13281	Georgia	Towns	age_adjusted_premature_mortality	371.6
13283	Georgia	Treutlen	age_adjusted_premature_mortality	530.9
13285	Georgia	Troup	age_adjusted_premature_mortality	478.8
13287	Georgia	Turner	age_adjusted_premature_mortality	539.9
13289	Georgia	Twiggs	age_adjusted_premature_mortality	522.2
13291	Georgia	Union	age_adjusted_premature_mortality	343.3
13293	Georgia	Upson	age_adjusted_premature_mortality	525.4
13295	Georgia	Walker	age_adjusted_premature_mortality	479.2
13297	Georgia	Walton	age_adjusted_premature_mortality	435.6
13299	Georgia	Ware	age_adjusted_premature_mortality	514.4
13301	Georgia	Warren	age_adjusted_premature_mortality	570.5
13303	Georgia	Washington	age_adjusted_premature_mortality	509.6
13305	Georgia	Wayne	age_adjusted_premature_mortality	478
13307	Georgia	Webster	age_adjusted_premature_mortality	371.5
13309	Georgia	Wheeler	age_adjusted_premature_mortality	431.3
13311	Georgia	White	age_adjusted_premature_mortality	381.9
13313	Georgia	Whitfield	age_adjusted_premature_mortality	395.4
13315	Georgia	Wilcox	age_adjusted_premature_mortality	639.8
13317	Georgia	Wilkes	age_adjusted_premature_mortality	486.4
13319	Georgia	Wilkinson	age_adjusted_premature_mortality	475.8
13321	Georgia	Worth	age_adjusted_premature_mortality	407.6
15001	Hawaii	Hawaii	age_adjusted_premature_mortality	312.4
15003	Hawaii	Honolulu	age_adjusted_premature_mortality	272.1
15005	Hawaii	Kalawao	age_adjusted_premature_mortality	
15007	Hawaii	Kauai	age_adjusted_premature_mortality	293
15009	Hawaii	Maui	age_adjusted_premature_mortality	280.4
16001	Idaho	Ada	age_adjusted_premature_mortality	256.2
16003	Idaho	Adams	age_adjusted_premature_mortality	265.9
16005	Idaho	Bannock	age_adjusted_premature_mortality	370.3
16007	Idaho	Bear Lake	age_adjusted_premature_mortality	397.2
16009	Idaho	Benewah	age_adjusted_premature_mortality	406.5
16011	Idaho	Bingham	age_adjusted_premature_mortality	351.2
16013	Idaho	Blaine	age_adjusted_premature_mortality	221.3
16015	Idaho	Boise	age_adjusted_premature_mortality	299.9
16017	Idaho	Bonner	age_adjusted_premature_mortality	319.2
16019	Idaho	Bonneville	age_adjusted_premature_mortality	319.4
16021	Idaho	Boundary	age_adjusted_premature_mortality	338.2
16023	Idaho	Butte	age_adjusted_premature_mortality	302.2
16025	Idaho	Camas	age_adjusted_premature_mortality	
16027	Idaho	Canyon	age_adjusted_premature_mortality	319.3
16029	Idaho	Caribou	age_adjusted_premature_mortality	377.7
16031	Idaho	Cassia	age_adjusted_premature_mortality	315.7
16033	Idaho	Clark	age_adjusted_premature_mortality	
16035	Idaho	Clearwater	age_adjusted_premature_mortality	368.3
16037	Idaho	Custer	age_adjusted_premature_mortality	280.2
16039	Idaho	Elmore	age_adjusted_premature_mortality	366
16041	Idaho	Franklin	age_adjusted_premature_mortality	237
16043	Idaho	Fremont	age_adjusted_premature_mortality	306
16045	Idaho	Gem	age_adjusted_premature_mortality	341.8
16047	Idaho	Gooding	age_adjusted_premature_mortality	343
16049	Idaho	Idaho	age_adjusted_premature_mortality	357.8
16051	Idaho	Jefferson	age_adjusted_premature_mortality	247.6
16053	Idaho	Jerome	age_adjusted_premature_mortality	356.8
16055	Idaho	Kootenai	age_adjusted_premature_mortality	301.4
16057	Idaho	Latah	age_adjusted_premature_mortality	255.7
16059	Idaho	Lemhi	age_adjusted_premature_mortality	386.6
16061	Idaho	Lewis	age_adjusted_premature_mortality	352.8
16063	Idaho	Lincoln	age_adjusted_premature_mortality	439.3
16065	Idaho	Madison	age_adjusted_premature_mortality	230.2
16067	Idaho	Minidoka	age_adjusted_premature_mortality	374.3
16069	Idaho	Nez Perce	age_adjusted_premature_mortality	382.3
16071	Idaho	Oneida	age_adjusted_premature_mortality	334.7
16073	Idaho	Owyhee	age_adjusted_premature_mortality	324.4
16075	Idaho	Payette	age_adjusted_premature_mortality	350.1
16077	Idaho	Power	age_adjusted_premature_mortality	305.9
16079	Idaho	Shoshone	age_adjusted_premature_mortality	468.1
16081	Idaho	Teton	age_adjusted_premature_mortality	252
16083	Idaho	Twin Falls	age_adjusted_premature_mortality	366.7
16085	Idaho	Valley	age_adjusted_premature_mortality	206.3
16087	Idaho	Washington	age_adjusted_premature_mortality	335.3
17001	Illinois	Adams	age_adjusted_premature_mortality	345.4
17003	Illinois	Alexander	age_adjusted_premature_mortality	543.7
17005	Illinois	Bond	age_adjusted_premature_mortality	350.2
17007	Illinois	Boone	age_adjusted_premature_mortality	284.7
17009	Illinois	Brown	age_adjusted_premature_mortality	336.8
17011	Illinois	Bureau	age_adjusted_premature_mortality	348.7
17013	Illinois	Calhoun	age_adjusted_premature_mortality	317.5
17015	Illinois	Carroll	age_adjusted_premature_mortality	386.6
17017	Illinois	Cass	age_adjusted_premature_mortality	387
17019	Illinois	Champaign	age_adjusted_premature_mortality	290.1
17021	Illinois	Christian	age_adjusted_premature_mortality	375
17023	Illinois	Clark	age_adjusted_premature_mortality	389.4
17025	Illinois	Clay	age_adjusted_premature_mortality	432
17027	Illinois	Clinton	age_adjusted_premature_mortality	293.4
17029	Illinois	Coles	age_adjusted_premature_mortality	410.2
17031	Illinois	Cook	age_adjusted_premature_mortality	361.7
17033	Illinois	Crawford	age_adjusted_premature_mortality	396.7
17035	Illinois	Cumberland	age_adjusted_premature_mortality	325.7
17037	Illinois	DeKalb	age_adjusted_premature_mortality	278.9
17039	Illinois	De Witt	age_adjusted_premature_mortality	354.6
17041	Illinois	Douglas	age_adjusted_premature_mortality	307.8
17043	Illinois	DuPage	age_adjusted_premature_mortality	231.2
17045	Illinois	Edgar	age_adjusted_premature_mortality	399.2
17047	Illinois	Edwards	age_adjusted_premature_mortality	459.6
17049	Illinois	Effingham	age_adjusted_premature_mortality	326.7
17051	Illinois	Fayette	age_adjusted_premature_mortality	327.3
17053	Illinois	Ford	age_adjusted_premature_mortality	397.8
17055	Illinois	Franklin	age_adjusted_premature_mortality	496.6
17057	Illinois	Fulton	age_adjusted_premature_mortality	380.1
17059	Illinois	Gallatin	age_adjusted_premature_mortality	570.6
17061	Illinois	Greene	age_adjusted_premature_mortality	403
17063	Illinois	Grundy	age_adjusted_premature_mortality	332.6
17065	Illinois	Hamilton	age_adjusted_premature_mortality	412.1
17067	Illinois	Hancock	age_adjusted_premature_mortality	303.5
17069	Illinois	Hardin	age_adjusted_premature_mortality	512.4
17071	Illinois	Henderson	age_adjusted_premature_mortality	332.7
17073	Illinois	Henry	age_adjusted_premature_mortality	310.7
17075	Illinois	Iroquois	age_adjusted_premature_mortality	407.9
17077	Illinois	Jackson	age_adjusted_premature_mortality	384
17079	Illinois	Jasper	age_adjusted_premature_mortality	347.4
17081	Illinois	Jefferson	age_adjusted_premature_mortality	399.4
17083	Illinois	Jersey	age_adjusted_premature_mortality	345.4
17085	Illinois	Jo Daviess	age_adjusted_premature_mortality	261.1
17087	Illinois	Johnson	age_adjusted_premature_mortality	352.1
17089	Illinois	Kane	age_adjusted_premature_mortality	254.6
17091	Illinois	Kankakee	age_adjusted_premature_mortality	387.2
17093	Illinois	Kendall	age_adjusted_premature_mortality	237.6
17095	Illinois	Knox	age_adjusted_premature_mortality	409.4
17097	Illinois	Lake	age_adjusted_premature_mortality	253.9
17099	Illinois	LaSalle	age_adjusted_premature_mortality	385.2
17101	Illinois	Lawrence	age_adjusted_premature_mortality	479.4
17103	Illinois	Lee	age_adjusted_premature_mortality	361.4
17105	Illinois	Livingston	age_adjusted_premature_mortality	383.1
17107	Illinois	Logan	age_adjusted_premature_mortality	364.1
17109	Illinois	McDonough	age_adjusted_premature_mortality	323.2
17111	Illinois	McHenry	age_adjusted_premature_mortality	268.9
17113	Illinois	McLean	age_adjusted_premature_mortality	316.1
17115	Illinois	Macon	age_adjusted_premature_mortality	385.6
17117	Illinois	Macoupin	age_adjusted_premature_mortality	360
17119	Illinois	Madison	age_adjusted_premature_mortality	390.5
17121	Illinois	Marion	age_adjusted_premature_mortality	467.8
17123	Illinois	Marshall	age_adjusted_premature_mortality	405.3
17125	Illinois	Mason	age_adjusted_premature_mortality	446.3
17127	Illinois	Massac	age_adjusted_premature_mortality	474.1
17129	Illinois	Menard	age_adjusted_premature_mortality	328.6
17131	Illinois	Mercer	age_adjusted_premature_mortality	291.9
17133	Illinois	Monroe	age_adjusted_premature_mortality	262.2
17135	Illinois	Montgomery	age_adjusted_premature_mortality	420.3
17137	Illinois	Morgan	age_adjusted_premature_mortality	351.4
17139	Illinois	Moultrie	age_adjusted_premature_mortality	336.5
17141	Illinois	Ogle	age_adjusted_premature_mortality	281.8
17143	Illinois	Peoria	age_adjusted_premature_mortality	377.9
17145	Illinois	Perry	age_adjusted_premature_mortality	382.2
17147	Illinois	Piatt	age_adjusted_premature_mortality	282
17149	Illinois	Pike	age_adjusted_premature_mortality	295.6
17151	Illinois	Pope	age_adjusted_premature_mortality	360.4
17153	Illinois	Pulaski	age_adjusted_premature_mortality	470.1
17155	Illinois	Putnam	age_adjusted_premature_mortality	356.8
17157	Illinois	Randolph	age_adjusted_premature_mortality	356.1
17159	Illinois	Richland	age_adjusted_premature_mortality	395.7
17161	Illinois	Rock Island	age_adjusted_premature_mortality	353.8
17163	Illinois	St. Clair	age_adjusted_premature_mortality	422.1
17165	Illinois	Saline	age_adjusted_premature_mortality	533.3
17167	Illinois	Sangamon	age_adjusted_premature_mortality	371.4
17169	Illinois	Schuyler	age_adjusted_premature_mortality	256.6
17171	Illinois	Scott	age_adjusted_premature_mortality	365.8
17173	Illinois	Shelby	age_adjusted_premature_mortality	313.8
17175	Illinois	Stark	age_adjusted_premature_mortality	307.6
17177	Illinois	Stephenson	age_adjusted_premature_mortality	359.2
17179	Illinois	Tazewell	age_adjusted_premature_mortality	336.1
17181	Illinois	Union	age_adjusted_premature_mortality	394
17183	Illinois	Vermilion	age_adjusted_premature_mortality	458.4
17185	Illinois	Wabash	age_adjusted_premature_mortality	359.4
17187	Illinois	Warren	age_adjusted_premature_mortality	358.2
17189	Illinois	Washington	age_adjusted_premature_mortality	329.3
17191	Illinois	Wayne	age_adjusted_premature_mortality	404.6
17193	Illinois	White	age_adjusted_premature_mortality	412.6
17195	Illinois	Whiteside	age_adjusted_premature_mortality	341.4
17197	Illinois	Will	age_adjusted_premature_mortality	291.4
17199	Illinois	Williamson	age_adjusted_premature_mortality	420.5
17201	Illinois	Winnebago	age_adjusted_premature_mortality	376.1
17203	Illinois	Woodford	age_adjusted_premature_mortality	253.3
18001	Indiana	Adams	age_adjusted_premature_mortality	318.8
18003	Indiana	Allen	age_adjusted_premature_mortality	348.4
18005	Indiana	Bartholomew	age_adjusted_premature_mortality	372.5
18007	Indiana	Benton	age_adjusted_premature_mortality	396.1
18009	Indiana	Blackford	age_adjusted_premature_mortality	492.7
18011	Indiana	Boone	age_adjusted_premature_mortality	299
18013	Indiana	Brown	age_adjusted_premature_mortality	322.5
18015	Indiana	Carroll	age_adjusted_premature_mortality	350.7
18017	Indiana	Cass	age_adjusted_premature_mortality	400.4
18019	Indiana	Clark	age_adjusted_premature_mortality	419.6
18021	Indiana	Clay	age_adjusted_premature_mortality	381.6
18023	Indiana	Clinton	age_adjusted_premature_mortality	353.2
18025	Indiana	Crawford	age_adjusted_premature_mortality	470.2
18027	Indiana	Daviess	age_adjusted_premature_mortality	387.5
18029	Indiana	Dearborn	age_adjusted_premature_mortality	334.9
18031	Indiana	Decatur	age_adjusted_premature_mortality	354.5
18033	Indiana	DeKalb	age_adjusted_premature_mortality	377.5
18035	Indiana	Delaware	age_adjusted_premature_mortality	416.5
18037	Indiana	Dubois	age_adjusted_premature_mortality	318.4
18039	Indiana	Elkhart	age_adjusted_premature_mortality	325.6
18041	Indiana	Fayette	age_adjusted_premature_mortality	526.1
18043	Indiana	Floyd	age_adjusted_premature_mortality	410.8
18045	Indiana	Fountain	age_adjusted_premature_mortality	424
18047	Indiana	Franklin	age_adjusted_premature_mortality	337.6
18049	Indiana	Fulton	age_adjusted_premature_mortality	402.7
18051	Indiana	Gibson	age_adjusted_premature_mortality	376.7
18053	Indiana	Grant	age_adjusted_premature_mortality	445.9
18055	Indiana	Greene	age_adjusted_premature_mortality	439.1
18057	Indiana	Hamilton	age_adjusted_premature_mortality	222.7
18059	Indiana	Hancock	age_adjusted_premature_mortality	333.8
18061	Indiana	Harrison	age_adjusted_premature_mortality	351.1
18063	Indiana	Hendricks	age_adjusted_premature_mortality	275.2
18065	Indiana	Henry	age_adjusted_premature_mortality	428.1
18067	Indiana	Howard	age_adjusted_premature_mortality	395.1
18069	Indiana	Huntington	age_adjusted_premature_mortality	338.3
18071	Indiana	Jackson	age_adjusted_premature_mortality	430.4
18073	Indiana	Jasper	age_adjusted_premature_mortality	401.7
18075	Indiana	Jay	age_adjusted_premature_mortality	410.4
18077	Indiana	Jefferson	age_adjusted_premature_mortality	408.7
18079	Indiana	Jennings	age_adjusted_premature_mortality	498.5
18081	Indiana	Johnson	age_adjusted_premature_mortality	328.8
18083	Indiana	Knox	age_adjusted_premature_mortality	430.4
18085	Indiana	Kosciusko	age_adjusted_premature_mortality	359
18087	Indiana	LaGrange	age_adjusted_premature_mortality	291.7
18089	Indiana	Lake	age_adjusted_premature_mortality	427.6
