FIPS	State	County	Variable	infant_mortality_rate
48313	Texas	Madison	infant_mortality_rate	
48315	Texas	Marion	infant_mortality_rate	
48317	Texas	Martin	infant_mortality_rate	
48319	Texas	Mason	infant_mortality_rate	
48321	Texas	Matagorda	infant_mortality_rate	487.3
48323	Texas	Maverick	infant_mortality_rate	393.7
48325	Texas	Medina	infant_mortality_rate	484.4
48327	Texas	Menard	infant_mortality_rate	
48329	Texas	Midland	infant_mortality_rate	564.9
48331	Texas	Milam	infant_mortality_rate	
48333	Texas	Mills	infant_mortality_rate	
48335	Texas	Mitchell	infant_mortality_rate	
48337	Texas	Montague	infant_mortality_rate	
48339	Texas	Montgomery	infant_mortality_rate	543.9
48341	Texas	Moore	infant_mortality_rate	
48343	Texas	Morris	infant_mortality_rate	1030.9
48345	Texas	Motley	infant_mortality_rate	
48347	Texas	Nacogdoches	infant_mortality_rate	716.3
48349	Texas	Navarro	infant_mortality_rate	679.3
48351	Texas	Newton	infant_mortality_rate	
48353	Texas	Nolan	infant_mortality_rate	1575.5
48355	Texas	Nueces	infant_mortality_rate	619.2
48357	Texas	Ochiltree	infant_mortality_rate	
48359	Texas	Oldham	infant_mortality_rate	
48361	Texas	Orange	infant_mortality_rate	797.7
48363	Texas	Palo Pinto	infant_mortality_rate	839.6
48365	Texas	Panola	infant_mortality_rate	766
48367	Texas	Parker	infant_mortality_rate	700.4
48369	Texas	Parmer	infant_mortality_rate	
48371	Texas	Pecos	infant_mortality_rate	
48373	Texas	Polk	infant_mortality_rate	1092.9
48375	Texas	Potter	infant_mortality_rate	1074.5
48377	Texas	Presidio	infant_mortality_rate	
48379	Texas	Rains	infant_mortality_rate	
48381	Texas	Randall	infant_mortality_rate	765.1
48383	Texas	Reagan	infant_mortality_rate	
48385	Texas	Real	infant_mortality_rate	
48387	Texas	Red River	infant_mortality_rate	1319.3
48389	Texas	Reeves	infant_mortality_rate	
48391	Texas	Refugio	infant_mortality_rate	
48393	Texas	Roberts	infant_mortality_rate	
48395	Texas	Robertson	infant_mortality_rate	
48397	Texas	Rockwall	infant_mortality_rate	488.9
48399	Texas	Runnels	infant_mortality_rate	
48401	Texas	Rusk	infant_mortality_rate	573.2
48403	Texas	Sabine	infant_mortality_rate	
48405	Texas	San Augustine	infant_mortality_rate	
48407	Texas	San Jacinto	infant_mortality_rate	
48409	Texas	San Patricio	infant_mortality_rate	688.7
48411	Texas	San Saba	infant_mortality_rate	
48413	Texas	Schleicher	infant_mortality_rate	
48415	Texas	Scurry	infant_mortality_rate	
48417	Texas	Shackelford	infant_mortality_rate	
48419	Texas	Shelby	infant_mortality_rate	709.9
48421	Texas	Sherman	infant_mortality_rate	
48423	Texas	Smith	infant_mortality_rate	689.2
48425	Texas	Somervell	infant_mortality_rate	
48427	Texas	Starr	infant_mortality_rate	618.1
48429	Texas	Stephens	infant_mortality_rate	
48431	Texas	Sterling	infant_mortality_rate	
48433	Texas	Stonewall	infant_mortality_rate	
48435	Texas	Sutton	infant_mortality_rate	
48437	Texas	Swisher	infant_mortality_rate	
48439	Texas	Tarrant	infant_mortality_rate	776.6
48441	Texas	Taylor	infant_mortality_rate	851.2
48443	Texas	Terrell	infant_mortality_rate	
48445	Texas	Terry	infant_mortality_rate	
48447	Texas	Throckmorton	infant_mortality_rate	
48449	Texas	Titus	infant_mortality_rate	451.3
48451	Texas	Tom Green	infant_mortality_rate	592.9
48453	Texas	Travis	infant_mortality_rate	588.4
48455	Texas	Trinity	infant_mortality_rate	
48457	Texas	Tyler	infant_mortality_rate	
48459	Texas	Upshur	infant_mortality_rate	422.1
48461	Texas	Upton	infant_mortality_rate	
48463	Texas	Uvalde	infant_mortality_rate	
48465	Texas	Val Verde	infant_mortality_rate	419.8
48467	Texas	Van Zandt	infant_mortality_rate	726.8
48469	Texas	Victoria	infant_mortality_rate	626.8
48471	Texas	Walker	infant_mortality_rate	581.6
48473	Texas	Waller	infant_mortality_rate	664.5
48475	Texas	Ward	infant_mortality_rate	
48477	Texas	Washington	infant_mortality_rate	513.1
48479	Texas	Webb	infant_mortality_rate	610.1
48481	Texas	Wharton	infant_mortality_rate	668.3
48483	Texas	Wheeler	infant_mortality_rate	
48485	Texas	Wichita	infant_mortality_rate	848.2
48487	Texas	Wilbarger	infant_mortality_rate	
48489	Texas	Willacy	infant_mortality_rate	
48491	Texas	Williamson	infant_mortality_rate	434.9
48493	Texas	Wilson	infant_mortality_rate	486.6
48495	Texas	Winkler	infant_mortality_rate	
48497	Texas	Wise	infant_mortality_rate	435.4
48499	Texas	Wood	infant_mortality_rate	
48501	Texas	Yoakum	infant_mortality_rate	
48503	Texas	Young	infant_mortality_rate	
48505	Texas	Zapata	infant_mortality_rate	861
48507	Texas	Zavala	infant_mortality_rate	
49001	Utah	Beaver	infant_mortality_rate	
49003	Utah	Box Elder	infant_mortality_rate	677.3
49005	Utah	Cache	infant_mortality_rate	392.9
49007	Utah	Carbon	infant_mortality_rate	
49009	Utah	Daggett	infant_mortality_rate	
49011	Utah	Davis	infant_mortality_rate	534.5
49013	Utah	Duchesne	infant_mortality_rate	603.3
49015	Utah	Emery	infant_mortality_rate	
49017	Utah	Garfield	infant_mortality_rate	
49019	Utah	Grand	infant_mortality_rate	
49021	Utah	Iron	infant_mortality_rate	528.8
49023	Utah	Juab	infant_mortality_rate	
49025	Utah	Kane	infant_mortality_rate	
49027	Utah	Millard	infant_mortality_rate	
49029	Utah	Morgan	infant_mortality_rate	
49031	Utah	Piute	infant_mortality_rate	
49033	Utah	Rich	infant_mortality_rate	
49035	Utah	Salt Lake	infant_mortality_rate	576.8
49037	Utah	San Juan	infant_mortality_rate	
49039	Utah	Sanpete	infant_mortality_rate	709.6
49041	Utah	Sevier	infant_mortality_rate	818.3
49043	Utah	Summit	infant_mortality_rate	437.7
49045	Utah	Tooele	infant_mortality_rate	489.5
49047	Utah	Uintah	infant_mortality_rate	449
49049	Utah	Utah	infant_mortality_rate	447
49051	Utah	Wasatch	infant_mortality_rate	641.3
49053	Utah	Washington	infant_mortality_rate	501.9
49055	Utah	Wayne	infant_mortality_rate	
49057	Utah	Weber	infant_mortality_rate	553.6
50001	Vermont	Addison	infant_mortality_rate	
50003	Vermont	Bennington	infant_mortality_rate	942.3
50005	Vermont	Caledonia	infant_mortality_rate	
50007	Vermont	Chittenden	infant_mortality_rate	337.6
50009	Vermont	Essex	infant_mortality_rate	
50011	Vermont	Franklin	infant_mortality_rate	600.4
50013	Vermont	Grand Isle	infant_mortality_rate	
50015	Vermont	Lamoille	infant_mortality_rate	
50017	Vermont	Orange	infant_mortality_rate	769.8
50019	Vermont	Orleans	infant_mortality_rate	
50021	Vermont	Rutland	infant_mortality_rate	682
50023	Vermont	Washington	infant_mortality_rate	733.1
50025	Vermont	Windham	infant_mortality_rate	529.1
50027	Vermont	Windsor	infant_mortality_rate	604.7
51001	Virginia	Accomack	infant_mortality_rate	993.4
51003	Virginia	Albemarle	infant_mortality_rate	592.8
51005	Virginia	Alleghany	infant_mortality_rate	
51007	Virginia	Amelia	infant_mortality_rate	
51009	Virginia	Amherst	infant_mortality_rate	873.1
51011	Virginia	Appomattox	infant_mortality_rate	
51013	Virginia	Arlington	infant_mortality_rate	496.9
51015	Virginia	Augusta	infant_mortality_rate	492.1
51017	Virginia	Bath	infant_mortality_rate	
51019	Virginia	Bedford	infant_mortality_rate	475.4
51021	Virginia	Bland	infant_mortality_rate	
51023	Virginia	Botetourt	infant_mortality_rate	1081.4
51025	Virginia	Brunswick	infant_mortality_rate	1190.5
51027	Virginia	Buchanan	infant_mortality_rate	983.9
51029	Virginia	Buckingham	infant_mortality_rate	
51031	Virginia	Campbell	infant_mortality_rate	446
51033	Virginia	Caroline	infant_mortality_rate	694.8
51035	Virginia	Carroll	infant_mortality_rate	608.6
51036	Virginia	Charles City	infant_mortality_rate	
51037	Virginia	Charlotte	infant_mortality_rate	
51041	Virginia	Chesterfield	infant_mortality_rate	594.8
51043	Virginia	Clarke	infant_mortality_rate	
51045	Virginia	Craig	infant_mortality_rate	
51047	Virginia	Culpeper	infant_mortality_rate	750.5
51049	Virginia	Cumberland	infant_mortality_rate	
51051	Virginia	Dickenson	infant_mortality_rate	
51053	Virginia	Dinwiddie	infant_mortality_rate	889.2
51057	Virginia	Essex	infant_mortality_rate	
51059	Virginia	Fairfax	infant_mortality_rate	515.4
51061	Virginia	Fauquier	infant_mortality_rate	663.6
51063	Virginia	Floyd	infant_mortality_rate	
51065	Virginia	Fluvanna	infant_mortality_rate	
51067	Virginia	Franklin	infant_mortality_rate	615.2
51069	Virginia	Frederick	infant_mortality_rate	550.3
51071	Virginia	Giles	infant_mortality_rate	
51073	Virginia	Gloucester	infant_mortality_rate	590.4
51075	Virginia	Goochland	infant_mortality_rate	
51077	Virginia	Grayson	infant_mortality_rate	
51079	Virginia	Greene	infant_mortality_rate	
51081	Virginia	Greensville	infant_mortality_rate	
51083	Virginia	Halifax	infant_mortality_rate	1008
51085	Virginia	Hanover	infant_mortality_rate	495
51087	Virginia	Henrico	infant_mortality_rate	650
51089	Virginia	Henry	infant_mortality_rate	779.2
51091	Virginia	Highland	infant_mortality_rate	
51093	Virginia	Isle of Wight	infant_mortality_rate	739.5
51095	Virginia	James City	infant_mortality_rate	371.6
51097	Virginia	King and Queen	infant_mortality_rate	
51099	Virginia	King George	infant_mortality_rate	857.1
51101	Virginia	King William	infant_mortality_rate	
51103	Virginia	Lancaster	infant_mortality_rate	
51105	Virginia	Lee	infant_mortality_rate	
51107	Virginia	Loudoun	infant_mortality_rate	423.8
51109	Virginia	Louisa	infant_mortality_rate	663.6
51111	Virginia	Lunenburg	infant_mortality_rate	
51113	Virginia	Madison	infant_mortality_rate	
51115	Virginia	Mathews	infant_mortality_rate	
51117	Virginia	Mecklenburg	infant_mortality_rate	739.4
51119	Virginia	Middlesex	infant_mortality_rate	
51121	Virginia	Montgomery	infant_mortality_rate	539.2
51125	Virginia	Nelson	infant_mortality_rate	
51127	Virginia	New Kent	infant_mortality_rate	
51131	Virginia	Northampton	infant_mortality_rate	
51133	Virginia	Northumberland	infant_mortality_rate	
51135	Virginia	Nottoway	infant_mortality_rate	
51137	Virginia	Orange	infant_mortality_rate	532.8
51139	Virginia	Page	infant_mortality_rate	751.9
51141	Virginia	Patrick	infant_mortality_rate	1141.1
51143	Virginia	Pittsylvania	infant_mortality_rate	776.4
51145	Virginia	Powhatan	infant_mortality_rate	
51147	Virginia	Prince Edward	infant_mortality_rate	
51149	Virginia	Prince George	infant_mortality_rate	547.3
51153	Virginia	Prince William	infant_mortality_rate	613.6
51155	Virginia	Pulaski	infant_mortality_rate	882.4
51157	Virginia	Rappahannock	infant_mortality_rate	
51159	Virginia	Richmond	infant_mortality_rate	
51161	Virginia	Roanoke	infant_mortality_rate	578.6
51163	Virginia	Rockbridge	infant_mortality_rate	
51165	Virginia	Rockingham	infant_mortality_rate	548.1
51167	Virginia	Russell	infant_mortality_rate	1036.9
51169	Virginia	Scott	infant_mortality_rate	912.9
51171	Virginia	Shenandoah	infant_mortality_rate	396.8
51173	Virginia	Smyth	infant_mortality_rate	878.2
51175	Virginia	Southampton	infant_mortality_rate	1121.1
51177	Virginia	Spotsylvania	infant_mortality_rate	823.6
51179	Virginia	Stafford	infant_mortality_rate	803
51181	Virginia	Surry	infant_mortality_rate	
51183	Virginia	Sussex	infant_mortality_rate	
51185	Virginia	Tazewell	infant_mortality_rate	748.8
51187	Virginia	Warren	infant_mortality_rate	454.5
51191	Virginia	Washington	infant_mortality_rate	960.4
51193	Virginia	Westmoreland	infant_mortality_rate	1320.5
51195	Virginia	Wise	infant_mortality_rate	749.9
51197	Virginia	Wythe	infant_mortality_rate	643.9
51199	Virginia	York	infant_mortality_rate	362.5
51510	Virginia	Alexandria City	infant_mortality_rate	575.5
51515	Virginia	Bedford City	infant_mortality_rate	
51520	Virginia	Bristol City	infant_mortality_rate	
51530	Virginia	Buena Vista City	infant_mortality_rate	
51540	Virginia	Charlottesville City	infant_mortality_rate	1157.7
51550	Virginia	Chesapeake City	infant_mortality_rate	839.2
51570	Virginia	Colonial Heights City	infant_mortality_rate	
51580	Virginia	Covington City	infant_mortality_rate	
51590	Virginia	Danville City	infant_mortality_rate	1567.8
51595	Virginia	Emporia City	infant_mortality_rate	
51600	Virginia	Fairfax City	infant_mortality_rate	1079.1
51610	Virginia	Falls Church City	infant_mortality_rate	
51620	Virginia	Franklin City	infant_mortality_rate	1788.4
51630	Virginia	Fredericksburg City	infant_mortality_rate	1581.7
51640	Virginia	Galax City	infant_mortality_rate	
51650	Virginia	Hampton City	infant_mortality_rate	932.6
51660	Virginia	Harrisonburg City	infant_mortality_rate	1153.2
51670	Virginia	Hopewell City	infant_mortality_rate	1010.1
51678	Virginia	Lexington City	infant_mortality_rate	
51680	Virginia	Lynchburg City	infant_mortality_rate	1059.1
51683	Virginia	Manassas City	infant_mortality_rate	623.3
51685	Virginia	Manassas Park City	infant_mortality_rate	
51690	Virginia	Martinsville City	infant_mortality_rate	
51700	Virginia	Newport News City	infant_mortality_rate	1017.5
51710	Virginia	Norfolk City	infant_mortality_rate	1371.6
51720	Virginia	Norton City	infant_mortality_rate	
51730	Virginia	Petersburg City	infant_mortality_rate	1680.3
51735	Virginia	Poquoson City	infant_mortality_rate	
51740	Virginia	Portsmouth City	infant_mortality_rate	1221.7
51750	Virginia	Radford City	infant_mortality_rate	
51760	Virginia	Richmond City	infant_mortality_rate	1388
51770	Virginia	Roanoke City	infant_mortality_rate	1085.3
51775	Virginia	Salem City	infant_mortality_rate	
51790	Virginia	Staunton City	infant_mortality_rate	
51800	Virginia	Suffolk City	infant_mortality_rate	746.6
51810	Virginia	Virginia Beach City	infant_mortality_rate	761.4
51820	Virginia	Waynesboro City	infant_mortality_rate	830.7
51830	Virginia	Williamsburg City	infant_mortality_rate	1897.5
51840	Virginia	Winchester City	infant_mortality_rate	886.3
53001	Washington	Adams	infant_mortality_rate	821.8
53003	Washington	Asotin	infant_mortality_rate	
53005	Washington	Benton	infant_mortality_rate	529.5
53007	Washington	Chelan	infant_mortality_rate	464.1
53009	Washington	Clallam	infant_mortality_rate	530.4
53011	Washington	Clark	infant_mortality_rate	431.5
53013	Washington	Columbia	infant_mortality_rate	
53015	Washington	Cowlitz	infant_mortality_rate	628.4
53017	Washington	Douglas	infant_mortality_rate	598.4
53019	Washington	Ferry	infant_mortality_rate	
53021	Washington	Franklin	infant_mortality_rate	496.5
53023	Washington	Garfield	infant_mortality_rate	
53025	Washington	Grant	infant_mortality_rate	654.5
53027	Washington	Grays Harbor	infant_mortality_rate	483.8
53029	Washington	Island	infant_mortality_rate	408.7
53031	Washington	Jefferson	infant_mortality_rate	
53033	Washington	King	infant_mortality_rate	420.3
53035	Washington	Kitsap	infant_mortality_rate	497.6
53037	Washington	Kittitas	infant_mortality_rate	
53039	Washington	Klickitat	infant_mortality_rate	
53041	Washington	Lewis	infant_mortality_rate	
53043	Washington	Lincoln	infant_mortality_rate	
53045	Washington	Mason	infant_mortality_rate	489.5
53047	Washington	Okanogan	infant_mortality_rate	498
53049	Washington	Pacific	infant_mortality_rate	1085.9
53051	Washington	Pend Oreille	infant_mortality_rate	
53053	Washington	Pierce	infant_mortality_rate	580.5
53055	Washington	San Juan	infant_mortality_rate	
53057	Washington	Skagit	infant_mortality_rate	388.6
53059	Washington	Skamania	infant_mortality_rate	
53061	Washington	Snohomish	infant_mortality_rate	422.5
53063	Washington	Spokane	infant_mortality_rate	534.4
53065	Washington	Stevens	infant_mortality_rate	814.8
53067	Washington	Thurston	infant_mortality_rate	511.2
53069	Washington	Wahkiakum	infant_mortality_rate	
53071	Washington	Walla Walla	infant_mortality_rate	598.2
53073	Washington	Whatcom	infant_mortality_rate	492.7
53075	Washington	Whitman	infant_mortality_rate	
53077	Washington	Yakima	infant_mortality_rate	685.9
54001	West Virginia	Barbour	infant_mortality_rate	
54003	West Virginia	Berkeley	infant_mortality_rate	840.8
54005	West Virginia	Boone	infant_mortality_rate	887.4
54007	West Virginia	Braxton	infant_mortality_rate	
54009	West Virginia	Brooke	infant_mortality_rate	
54011	West Virginia	Cabell	infant_mortality_rate	960.4
54013	West Virginia	Calhoun	infant_mortality_rate	
54015	West Virginia	Clay	infant_mortality_rate	
54017	West Virginia	Doddridge	infant_mortality_rate	
54019	West Virginia	Fayette	infant_mortality_rate	800.6
54021	West Virginia	Gilmer	infant_mortality_rate	
54023	West Virginia	Grant	infant_mortality_rate	
54025	West Virginia	Greenbrier	infant_mortality_rate	635.3
54027	West Virginia	Hampshire	infant_mortality_rate	
54029	West Virginia	Hancock	infant_mortality_rate	699.8
54031	West Virginia	Hardy	infant_mortality_rate	
54033	West Virginia	Harrison	infant_mortality_rate	672
54035	West Virginia	Jackson	infant_mortality_rate	
54037	West Virginia	Jefferson	infant_mortality_rate	535.3
54039	West Virginia	Kanawha	infant_mortality_rate	768.4
54041	West Virginia	Lewis	infant_mortality_rate	
54043	West Virginia	Lincoln	infant_mortality_rate	
54045	West Virginia	Logan	infant_mortality_rate	571.2
54047	West Virginia	McDowell	infant_mortality_rate	1877.9
54049	West Virginia	Marion	infant_mortality_rate	626
54051	West Virginia	Marshall	infant_mortality_rate	683.4
54053	West Virginia	Mason	infant_mortality_rate	1165.8
54055	West Virginia	Mercer	infant_mortality_rate	877.4
54057	West Virginia	Mineral	infant_mortality_rate	601.3
54059	West Virginia	Mingo	infant_mortality_rate	1197.3
54061	West Virginia	Monongalia	infant_mortality_rate	600.2
54063	West Virginia	Monroe	infant_mortality_rate	
54065	West Virginia	Morgan	infant_mortality_rate	
54067	West Virginia	Nicholas	infant_mortality_rate	899.3
54069	West Virginia	Ohio	infant_mortality_rate	831.1
54071	West Virginia	Pendleton	infant_mortality_rate	
54073	West Virginia	Pleasants	infant_mortality_rate	
54075	West Virginia	Pocahontas	infant_mortality_rate	
54077	West Virginia	Preston	infant_mortality_rate	1015.2
54079	West Virginia	Putnam	infant_mortality_rate	456.8
54081	West Virginia	Raleigh	infant_mortality_rate	706.9
54083	West Virginia	Randolph	infant_mortality_rate	925.4
54085	West Virginia	Ritchie	infant_mortality_rate	
54087	West Virginia	Roane	infant_mortality_rate	
54089	West Virginia	Summers	infant_mortality_rate	
54091	West Virginia	Taylor	infant_mortality_rate	
54093	West Virginia	Tucker	infant_mortality_rate	
54095	West Virginia	Tyler	infant_mortality_rate	
54097	West Virginia	Upshur	infant_mortality_rate	697.4
54099	West Virginia	Wayne	infant_mortality_rate	646
54101	West Virginia	Webster	infant_mortality_rate	
54103	West Virginia	Wetzel	infant_mortality_rate	
54105	West Virginia	Wirt	infant_mortality_rate	
54107	West Virginia	Wood	infant_mortality_rate	897.3
54109	West Virginia	Wyoming	infant_mortality_rate	867.7
55001	Wisconsin	Adams	infant_mortality_rate	
55003	Wisconsin	Ashland	infant_mortality_rate	
55005	Wisconsin	Barron	infant_mortality_rate	362.6
55007	Wisconsin	Bayfield	infant_mortality_rate	
55009	Wisconsin	Brown	infant_mortality_rate	551.3
55011	Wisconsin	Buffalo	infant_mortality_rate	
55013	Wisconsin	Burnett	infant_mortality_rate	
55015	Wisconsin	Calumet	infant_mortality_rate	548
55017	Wisconsin	Chippewa	infant_mortality_rate	747.4
55019	Wisconsin	Clark	infant_mortality_rate	608
55021	Wisconsin	Columbia	infant_mortality_rate	604.6
55023	Wisconsin	Crawford	infant_mortality_rate	
55025	Wisconsin	Dane	infant_mortality_rate	507.3
55027	Wisconsin	Dodge	infant_mortality_rate	490.3
55029	Wisconsin	Door	infant_mortality_rate	
55031	Wisconsin	Douglas	infant_mortality_rate	562.6
55033	Wisconsin	Dunn	infant_mortality_rate	
55035	Wisconsin	Eau Claire	infant_mortality_rate	467.5
55037	Wisconsin	Florence	infant_mortality_rate	
55039	Wisconsin	Fond du Lac	infant_mortality_rate	487.7
55041	Wisconsin	Forest	infant_mortality_rate	
55043	Wisconsin	Grant	infant_mortality_rate	428.6
55045	Wisconsin	Green	infant_mortality_rate	557.9
55047	Wisconsin	Green Lake	infant_mortality_rate	1173
55049	Wisconsin	Iowa	infant_mortality_rate	
55051	Wisconsin	Iron	infant_mortality_rate	
55053	Wisconsin	Jackson	infant_mortality_rate	
55055	Wisconsin	Jefferson	infant_mortality_rate	536
55057	Wisconsin	Juneau	infant_mortality_rate	
55059	Wisconsin	Kenosha	infant_mortality_rate	554.5
55061	Wisconsin	Kewaunee	infant_mortality_rate	
55063	Wisconsin	La Crosse	infant_mortality_rate	461.1
55065	Wisconsin	Lafayette	infant_mortality_rate	
55067	Wisconsin	Langlade	infant_mortality_rate	
55069	Wisconsin	Lincoln	infant_mortality_rate	664.3
55071	Wisconsin	Manitowoc	infant_mortality_rate	751
55073	Wisconsin	Marathon	infant_mortality_rate	501.9
55075	Wisconsin	Marinette	infant_mortality_rate	
55077	Wisconsin	Marquette	infant_mortality_rate	
55078	Wisconsin	Menominee	infant_mortality_rate	
55079	Wisconsin	Milwaukee	infant_mortality_rate	982.2
55081	Wisconsin	Monroe	infant_mortality_rate	597.3
55083	Wisconsin	Oconto	infant_mortality_rate	
55085	Wisconsin	Oneida	infant_mortality_rate	574.7
55087	Wisconsin	Outagamie	infant_mortality_rate	595.4
55089	Wisconsin	Ozaukee	infant_mortality_rate	372.3
55091	Wisconsin	Pepin	infant_mortality_rate	
55093	Wisconsin	Pierce	infant_mortality_rate	
55095	Wisconsin	Polk	infant_mortality_rate	489.6
55097	Wisconsin	Portage	infant_mortality_rate	360
55099	Wisconsin	Price	infant_mortality_rate	
55101	Wisconsin	Racine	infant_mortality_rate	898.2
55103	Wisconsin	Richland	infant_mortality_rate	
55105	Wisconsin	Rock	infant_mortality_rate	724.6
55107	Wisconsin	Rusk	infant_mortality_rate	
55109	Wisconsin	St. Croix	infant_mortality_rate	468.1
55111	Wisconsin	Sauk	infant_mortality_rate	658.9
55113	Wisconsin	Sawyer	infant_mortality_rate	
55115	Wisconsin	Shawano	infant_mortality_rate	733.8
55117	Wisconsin	Sheboygan	infant_mortality_rate	438.3
55119	Wisconsin	Taylor	infant_mortality_rate	
55121	Wisconsin	Trempealeau	infant_mortality_rate	
55123	Wisconsin	Vernon	infant_mortality_rate	679.3
55125	Wisconsin	Vilas	infant_mortality_rate	
55127	Wisconsin	Walworth	infant_mortality_rate	456.7
55129	Wisconsin	Washburn	infant_mortality_rate	
55131	Wisconsin	Washington	infant_mortality_rate	448.9
55133	Wisconsin	Waukesha	infant_mortality_rate	546
55135	Wisconsin	Waupaca	infant_mortality_rate	467.8
55137	Wisconsin	Waushara	infant_mortality_rate	
55139	Wisconsin	Winnebago	infant_mortality_rate	682.4
55141	Wisconsin	Wood	infant_mortality_rate	444.7
56001	Wyoming	Albany	infant_mortality_rate	
56003	Wyoming	Big Horn	infant_mortality_rate	
56005	Wyoming	Campbell	infant_mortality_rate	713.9
56007	Wyoming	Carbon	infant_mortality_rate	1325.1
56009	Wyoming	Converse	infant_mortality_rate	
56011	Wyoming	Crook	infant_mortality_rate	
56013	Wyoming	Fremont	infant_mortality_rate	888
56015	Wyoming	Goshen	infant_mortality_rate	
56017	Wyoming	Hot Springs	infant_mortality_rate	
56019	Wyoming	Johnson	infant_mortality_rate	
56021	Wyoming	Laramie	infant_mortality_rate	786.8
56023	Wyoming	Lincoln	infant_mortality_rate	709.2
56025	Wyoming	Natrona	infant_mortality_rate	630.4
56027	Wyoming	Niobrara	infant_mortality_rate	
56029	Wyoming	Park	infant_mortality_rate	
56031	Wyoming	Platte	infant_mortality_rate	
56033	Wyoming	Sheridan	infant_mortality_rate	
56035	Wyoming	Sublette	infant_mortality_rate	
56037	Wyoming	Sweetwater	infant_mortality_rate	818.1
56039	Wyoming	Teton	infant_mortality_rate	
56041	Wyoming	Uinta	infant_mortality_rate	
56043	Wyoming	Washakie	infant_mortality_rate	
56045	Wyoming	Weston	infant_mortality_rate	
