FIPS	State	County	Variable	pcnt_mammography
48261	Texas	Kenedy	pcnt_mammography	
48263	Texas	Kent	pcnt_mammography	
48265	Texas	Kerr	pcnt_mammography	67.8
48267	Texas	Kimble	pcnt_mammography	51.3
48269	Texas	King	pcnt_mammography	
48271	Texas	Kinney	pcnt_mammography	67.4
48273	Texas	Kleberg	pcnt_mammography	55.2
48275	Texas	Knox	pcnt_mammography	59.1
48277	Texas	Lamar	pcnt_mammography	61.3
48279	Texas	Lamb	pcnt_mammography	53.9
48281	Texas	Lampasas	pcnt_mammography	60.8
48283	Texas	La Salle	pcnt_mammography	41.7
48285	Texas	Lavaca	pcnt_mammography	60.8
48287	Texas	Lee	pcnt_mammography	54.8
48289	Texas	Leon	pcnt_mammography	59.6
48291	Texas	Liberty	pcnt_mammography	49.9
48293	Texas	Limestone	pcnt_mammography	58.7
48295	Texas	Lipscomb	pcnt_mammography	56.3
48297	Texas	Live Oak	pcnt_mammography	52.3
48299	Texas	Llano	pcnt_mammography	64.9
48301	Texas	Loving	pcnt_mammography	
48303	Texas	Lubbock	pcnt_mammography	62.9
48305	Texas	Lynn	pcnt_mammography	47.6
48307	Texas	McCulloch	pcnt_mammography	45.5
48309	Texas	McLennan	pcnt_mammography	61.3
48311	Texas	McMullen	pcnt_mammography	
48313	Texas	Madison	pcnt_mammography	57.0
48315	Texas	Marion	pcnt_mammography	57.9
48317	Texas	Martin	pcnt_mammography	43.1
48319	Texas	Mason	pcnt_mammography	52.6
48321	Texas	Matagorda	pcnt_mammography	55.7
48323	Texas	Maverick	pcnt_mammography	45.4
48325	Texas	Medina	pcnt_mammography	51.8
48327	Texas	Menard	pcnt_mammography	53.8
48329	Texas	Midland	pcnt_mammography	61.7
48331	Texas	Milam	pcnt_mammography	54.1
48333	Texas	Mills	pcnt_mammography	51.7
48335	Texas	Mitchell	pcnt_mammography	36.8
48337	Texas	Montague	pcnt_mammography	46.2
48339	Texas	Montgomery	pcnt_mammography	61.2
48341	Texas	Moore	pcnt_mammography	51.8
48343	Texas	Morris	pcnt_mammography	60.4
48345	Texas	Motley	pcnt_mammography	55.2
48347	Texas	Nacogdoches	pcnt_mammography	59.6
48349	Texas	Navarro	pcnt_mammography	51.6
48351	Texas	Newton	pcnt_mammography	49.6
48353	Texas	Nolan	pcnt_mammography	58.0
48355	Texas	Nueces	pcnt_mammography	66.7
48357	Texas	Ochiltree	pcnt_mammography	45.7
48359	Texas	Oldham	pcnt_mammography	
48361	Texas	Orange	pcnt_mammography	61.0
48363	Texas	Palo Pinto	pcnt_mammography	58.1
48365	Texas	Panola	pcnt_mammography	55.3
48367	Texas	Parker	pcnt_mammography	61.1
48369	Texas	Parmer	pcnt_mammography	65.9
48371	Texas	Pecos	pcnt_mammography	36.4
48373	Texas	Polk	pcnt_mammography	68.7
48375	Texas	Potter	pcnt_mammography	58.4
48377	Texas	Presidio	pcnt_mammography	57.9
48379	Texas	Rains	pcnt_mammography	61.9
48381	Texas	Randall	pcnt_mammography	65.0
48383	Texas	Reagan	pcnt_mammography	
48385	Texas	Real	pcnt_mammography	50.0
48387	Texas	Red River	pcnt_mammography	52.2
48389	Texas	Reeves	pcnt_mammography	41.2
48391	Texas	Refugio	pcnt_mammography	54.6
48393	Texas	Roberts	pcnt_mammography	
48395	Texas	Robertson	pcnt_mammography	61.5
48397	Texas	Rockwall	pcnt_mammography	65.9
48399	Texas	Runnels	pcnt_mammography	58.0
48401	Texas	Rusk	pcnt_mammography	64.9
48403	Texas	Sabine	pcnt_mammography	56.5
48405	Texas	San Augustine	pcnt_mammography	63.0
48407	Texas	San Jacinto	pcnt_mammography	50.0
48409	Texas	San Patricio	pcnt_mammography	64.3
48411	Texas	San Saba	pcnt_mammography	55.1
48413	Texas	Schleicher	pcnt_mammography	61.5
48415	Texas	Scurry	pcnt_mammography	48.5
48417	Texas	Shackelford	pcnt_mammography	51.1
48419	Texas	Shelby	pcnt_mammography	50.5
48421	Texas	Sherman	pcnt_mammography	56.1
48423	Texas	Smith	pcnt_mammography	72.6
48425	Texas	Somervell	pcnt_mammography	57.4
48427	Texas	Starr	pcnt_mammography	43.3
48429	Texas	Stephens	pcnt_mammography	50.5
48431	Texas	Sterling	pcnt_mammography	
48433	Texas	Stonewall	pcnt_mammography	75.0
48435	Texas	Sutton	pcnt_mammography	67.6
48437	Texas	Swisher	pcnt_mammography	50.5
48439	Texas	Tarrant	pcnt_mammography	63.9
48441	Texas	Taylor	pcnt_mammography	65.7
48443	Texas	Terrell	pcnt_mammography	
48445	Texas	Terry	pcnt_mammography	49.2
48447	Texas	Throckmorton	pcnt_mammography	50.0
48449	Texas	Titus	pcnt_mammography	63.1
48451	Texas	Tom Green	pcnt_mammography	64.7
48453	Texas	Travis	pcnt_mammography	67.9
48455	Texas	Trinity	pcnt_mammography	51.9
48457	Texas	Tyler	pcnt_mammography	61.4
48459	Texas	Upshur	pcnt_mammography	58.2
48461	Texas	Upton	pcnt_mammography	57.1
48463	Texas	Uvalde	pcnt_mammography	48.2
48465	Texas	Val Verde	pcnt_mammography	48.1
48467	Texas	Van Zandt	pcnt_mammography	61.2
48469	Texas	Victoria	pcnt_mammography	63.2
48471	Texas	Walker	pcnt_mammography	61.2
48473	Texas	Waller	pcnt_mammography	42.6
48475	Texas	Ward	pcnt_mammography	45.9
48477	Texas	Washington	pcnt_mammography	64.7
48479	Texas	Webb	pcnt_mammography	50.9
48481	Texas	Wharton	pcnt_mammography	57.6
48483	Texas	Wheeler	pcnt_mammography	35.1
48485	Texas	Wichita	pcnt_mammography	64.5
48487	Texas	Wilbarger	pcnt_mammography	61.3
48489	Texas	Willacy	pcnt_mammography	53.3
48491	Texas	Williamson	pcnt_mammography	69.5
48493	Texas	Wilson	pcnt_mammography	60.7
48495	Texas	Winkler	pcnt_mammography	43.5
48497	Texas	Wise	pcnt_mammography	50.0
48499	Texas	Wood	pcnt_mammography	67.3
48501	Texas	Yoakum	pcnt_mammography	50.0
48503	Texas	Young	pcnt_mammography	52.8
48505	Texas	Zapata	pcnt_mammography	41.1
48507	Texas	Zavala	pcnt_mammography	33.3
49001	Utah	Beaver	pcnt_mammography	60.5
49003	Utah	Box Elder	pcnt_mammography	54.2
49005	Utah	Cache	pcnt_mammography	61.5
49007	Utah	Carbon	pcnt_mammography	54.7
49009	Utah	Daggett	pcnt_mammography	
49011	Utah	Davis	pcnt_mammography	60.6
49013	Utah	Duchesne	pcnt_mammography	47.9
49015	Utah	Emery	pcnt_mammography	55.6
49017	Utah	Garfield	pcnt_mammography	67.4
49019	Utah	Grand	pcnt_mammography	56.9
49021	Utah	Iron	pcnt_mammography	61.3
49023	Utah	Juab	pcnt_mammography	58.6
49025	Utah	Kane	pcnt_mammography	57.8
49027	Utah	Millard	pcnt_mammography	38.8
49029	Utah	Morgan	pcnt_mammography	68.9
49031	Utah	Piute	pcnt_mammography	
49033	Utah	Rich	pcnt_mammography	
49035	Utah	Salt Lake	pcnt_mammography	60.0
49037	Utah	San Juan	pcnt_mammography	40.6
49039	Utah	Sanpete	pcnt_mammography	44.6
49041	Utah	Sevier	pcnt_mammography	55.6
49043	Utah	Summit	pcnt_mammography	67.5
49045	Utah	Tooele	pcnt_mammography	54.0
49047	Utah	Uintah	pcnt_mammography	57.2
49049	Utah	Utah	pcnt_mammography	57.7
49051	Utah	Wasatch	pcnt_mammography	60.4
49053	Utah	Washington	pcnt_mammography	71.1
49055	Utah	Wayne	pcnt_mammography	59.4
49057	Utah	Weber	pcnt_mammography	66.6
50001	Vermont	Addison	pcnt_mammography	74.2
50003	Vermont	Bennington	pcnt_mammography	68.0
50005	Vermont	Caledonia	pcnt_mammography	73.9
50007	Vermont	Chittenden	pcnt_mammography	72.0
50009	Vermont	Essex	pcnt_mammography	69.9
50011	Vermont	Franklin	pcnt_mammography	72.2
50013	Vermont	Grand Isle	pcnt_mammography	72.3
50015	Vermont	Lamoille	pcnt_mammography	74.0
50017	Vermont	Orange	pcnt_mammography	72.5
50019	Vermont	Orleans	pcnt_mammography	73.1
50021	Vermont	Rutland	pcnt_mammography	70.1
50023	Vermont	Washington	pcnt_mammography	76.6
50025	Vermont	Windham	pcnt_mammography	71.4
50027	Vermont	Windsor	pcnt_mammography	72.7
51001	Virginia	Accomack	pcnt_mammography	58.7
51003	Virginia	Albemarle	pcnt_mammography	77.3
51005	Virginia	Alleghany	pcnt_mammography	71.2
51007	Virginia	Amelia	pcnt_mammography	59.0
51009	Virginia	Amherst	pcnt_mammography	59.0
51011	Virginia	Appomattox	pcnt_mammography	64.7
51013	Virginia	Arlington	pcnt_mammography	67.5
51015	Virginia	Augusta	pcnt_mammography	70.5
51017	Virginia	Bath	pcnt_mammography	66.7
51019	Virginia	Bedford	pcnt_mammography	73.1
51021	Virginia	Bland	pcnt_mammography	69.0
51023	Virginia	Botetourt	pcnt_mammography	67.0
51025	Virginia	Brunswick	pcnt_mammography	66.3
51027	Virginia	Buchanan	pcnt_mammography	50.0
51029	Virginia	Buckingham	pcnt_mammography	62.8
51031	Virginia	Campbell	pcnt_mammography	62.4
51033	Virginia	Caroline	pcnt_mammography	55.0
51035	Virginia	Carroll	pcnt_mammography	68.1
51036	Virginia	Charles City	pcnt_mammography	76.9
51037	Virginia	Charlotte	pcnt_mammography	65.3
51041	Virginia	Chesterfield	pcnt_mammography	65.9
51043	Virginia	Clarke	pcnt_mammography	65.9
51045	Virginia	Craig	pcnt_mammography	66.7
51047	Virginia	Culpeper	pcnt_mammography	66.9
51049	Virginia	Cumberland	pcnt_mammography	54.1
51051	Virginia	Dickenson	pcnt_mammography	62.2
51053	Virginia	Dinwiddie	pcnt_mammography	65.1
51057	Virginia	Essex	pcnt_mammography	72.4
51059	Virginia	Fairfax	pcnt_mammography	64.5
51061	Virginia	Fauquier	pcnt_mammography	61.7
51063	Virginia	Floyd	pcnt_mammography	68.3
51065	Virginia	Fluvanna	pcnt_mammography	75.8
51067	Virginia	Franklin	pcnt_mammography	64.0
51069	Virginia	Frederick	pcnt_mammography	59.8
51071	Virginia	Giles	pcnt_mammography	77.2
51073	Virginia	Gloucester	pcnt_mammography	69.2
51075	Virginia	Goochland	pcnt_mammography	65.9
51077	Virginia	Grayson	pcnt_mammography	67.0
51079	Virginia	Greene	pcnt_mammography	68.2
51081	Virginia	Greensville	pcnt_mammography	54.5
51083	Virginia	Halifax	pcnt_mammography	60.8
51085	Virginia	Hanover	pcnt_mammography	70.0
51087	Virginia	Henrico	pcnt_mammography	67.1
51089	Virginia	Henry	pcnt_mammography	65.3
51091	Virginia	Highland	pcnt_mammography	60.0
51093	Virginia	Isle of Wight	pcnt_mammography	74.2
51095	Virginia	James City	pcnt_mammography	79.3
51097	Virginia	King and Queen	pcnt_mammography	62.9
51099	Virginia	King George	pcnt_mammography	57.5
51101	Virginia	King William	pcnt_mammography	63.0
51103	Virginia	Lancaster	pcnt_mammography	72.1
51105	Virginia	Lee	pcnt_mammography	59.2
51107	Virginia	Loudoun	pcnt_mammography	65.5
51109	Virginia	Louisa	pcnt_mammography	68.0
51111	Virginia	Lunenburg	pcnt_mammography	64.7
51113	Virginia	Madison	pcnt_mammography	70.0
51115	Virginia	Mathews	pcnt_mammography	72.9
51117	Virginia	Mecklenburg	pcnt_mammography	69.8
51119	Virginia	Middlesex	pcnt_mammography	74.1
51121	Virginia	Montgomery	pcnt_mammography	73.7
51125	Virginia	Nelson	pcnt_mammography	71.3
51127	Virginia	New Kent	pcnt_mammography	67.2
51131	Virginia	Northampton	pcnt_mammography	69.0
51133	Virginia	Northumberland	pcnt_mammography	71.5
51135	Virginia	Nottoway	pcnt_mammography	70.0
51137	Virginia	Orange	pcnt_mammography	72.3
51139	Virginia	Page	pcnt_mammography	54.5
51141	Virginia	Patrick	pcnt_mammography	53.9
51143	Virginia	Pittsylvania	pcnt_mammography	67.2
51145	Virginia	Powhatan	pcnt_mammography	67.4
51147	Virginia	Prince Edward	pcnt_mammography	60.7
51149	Virginia	Prince George	pcnt_mammography	59.9
51153	Virginia	Prince William	pcnt_mammography	58.0
51155	Virginia	Pulaski	pcnt_mammography	67.6
51157	Virginia	Rappahannock	pcnt_mammography	65.9
51159	Virginia	Richmond	pcnt_mammography	66.4
51161	Virginia	Roanoke	pcnt_mammography	72.8
51163	Virginia	Rockbridge	pcnt_mammography	68.0
51165	Virginia	Rockingham	pcnt_mammography	57.8
51167	Virginia	Russell	pcnt_mammography	50.3
51169	Virginia	Scott	pcnt_mammography	57.1
51171	Virginia	Shenandoah	pcnt_mammography	66.7
51173	Virginia	Smyth	pcnt_mammography	62.9
51175	Virginia	Southampton	pcnt_mammography	59.6
51177	Virginia	Spotsylvania	pcnt_mammography	63.3
51179	Virginia	Stafford	pcnt_mammography	63.1
51181	Virginia	Surry	pcnt_mammography	62.7
51183	Virginia	Sussex	pcnt_mammography	66.0
51185	Virginia	Tazewell	pcnt_mammography	59.5
51187	Virginia	Warren	pcnt_mammography	63.6
51191	Virginia	Washington	pcnt_mammography	65.7
51193	Virginia	Westmoreland	pcnt_mammography	65.2
51195	Virginia	Wise	pcnt_mammography	62.4
51197	Virginia	Wythe	pcnt_mammography	63.4
51199	Virginia	York	pcnt_mammography	73.8
51510	Virginia	Alexandria City	pcnt_mammography	65.6
51515	Virginia	Bedford City	pcnt_mammography	59.5
51520	Virginia	Bristol City	pcnt_mammography	66.7
51530	Virginia	Buena Vista City	pcnt_mammography	61.6
51540	Virginia	Charlottesville City	pcnt_mammography	70.6
51550	Virginia	Chesapeake City	pcnt_mammography	68.4
51570	Virginia	Colonial Heights City	pcnt_mammography	65.1
51580	Virginia	Covington City	pcnt_mammography	71.2
51590	Virginia	Danville City	pcnt_mammography	66.9
51595	Virginia	Emporia City	pcnt_mammography	66.1
51600	Virginia	Fairfax City	pcnt_mammography	
51610	Virginia	Falls Church City	pcnt_mammography	72.9
51620	Virginia	Franklin City	pcnt_mammography	62.7
51630	Virginia	Fredericksburg City	pcnt_mammography	62.1
51640	Virginia	Galax City	pcnt_mammography	69.5
51650	Virginia	Hampton City	pcnt_mammography	68.2
51660	Virginia	Harrisonburg City	pcnt_mammography	62.8
51670	Virginia	Hopewell City	pcnt_mammography	53.9
51678	Virginia	Lexington City	pcnt_mammography	68.0
51680	Virginia	Lynchburg City	pcnt_mammography	59.5
51683	Virginia	Manassas City	pcnt_mammography	
51685	Virginia	Manassas Park City	pcnt_mammography	50.8
51690	Virginia	Martinsville City	pcnt_mammography	71.5
51700	Virginia	Newport News City	pcnt_mammography	66.8
51710	Virginia	Norfolk City	pcnt_mammography	67.6
51720	Virginia	Norton City	pcnt_mammography	62.1
51730	Virginia	Petersburg City	pcnt_mammography	55.9
51735	Virginia	Poquoson City	pcnt_mammography	76.2
51740	Virginia	Portsmouth City	pcnt_mammography	65.9
51750	Virginia	Radford City	pcnt_mammography	79.6
51760	Virginia	Richmond City	pcnt_mammography	62.4
51770	Virginia	Roanoke City	pcnt_mammography	59.4
51775	Virginia	Salem City	pcnt_mammography	66.5
51790	Virginia	Staunton City	pcnt_mammography	72.4
51800	Virginia	Suffolk City	pcnt_mammography	67.4
51810	Virginia	Virginia Beach City	pcnt_mammography	66.5
51820	Virginia	Waynesboro City	pcnt_mammography	75.4
51830	Virginia	Williamsburg City	pcnt_mammography	74.5
51840	Virginia	Winchester City	pcnt_mammography	67.2
53001	Washington	Adams	pcnt_mammography	58.8
53003	Washington	Asotin	pcnt_mammography	76.7
53005	Washington	Benton	pcnt_mammography	70.2
53007	Washington	Chelan	pcnt_mammography	75.1
53009	Washington	Clallam	pcnt_mammography	67.9
53011	Washington	Clark	pcnt_mammography	63.5
53013	Washington	Columbia	pcnt_mammography	63.3
53015	Washington	Cowlitz	pcnt_mammography	71.2
53017	Washington	Douglas	pcnt_mammography	70.9
53019	Washington	Ferry	pcnt_mammography	44.7
53021	Washington	Franklin	pcnt_mammography	63.4
53023	Washington	Garfield	pcnt_mammography	78.6
53025	Washington	Grant	pcnt_mammography	67.7
53027	Washington	Grays Harbor	pcnt_mammography	62.8
53029	Washington	Island	pcnt_mammography	74.6
53031	Washington	Jefferson	pcnt_mammography	68.9
53033	Washington	King	pcnt_mammography	67.1
53035	Washington	Kitsap	pcnt_mammography	68.0
53037	Washington	Kittitas	pcnt_mammography	70.0
53039	Washington	Klickitat	pcnt_mammography	72.5
53041	Washington	Lewis	pcnt_mammography	62.9
53043	Washington	Lincoln	pcnt_mammography	65.0
53045	Washington	Mason	pcnt_mammography	66.3
53047	Washington	Okanogan	pcnt_mammography	62.7
53049	Washington	Pacific	pcnt_mammography	64.6
53051	Washington	Pend Oreille	pcnt_mammography	60.9
53053	Washington	Pierce	pcnt_mammography	59.8
53055	Washington	San Juan	pcnt_mammography	72.7
53057	Washington	Skagit	pcnt_mammography	67.0
53059	Washington	Skamania	pcnt_mammography	71.1
53061	Washington	Snohomish	pcnt_mammography	64.2
53063	Washington	Spokane	pcnt_mammography	71.6
53065	Washington	Stevens	pcnt_mammography	58.7
53067	Washington	Thurston	pcnt_mammography	58.4
53069	Washington	Wahkiakum	pcnt_mammography	68.0
53071	Washington	Walla Walla	pcnt_mammography	71.8
53073	Washington	Whatcom	pcnt_mammography	69.4
53075	Washington	Whitman	pcnt_mammography	71.2
53077	Washington	Yakima	pcnt_mammography	61.4
54001	West Virginia	Barbour	pcnt_mammography	56.5
54003	West Virginia	Berkeley	pcnt_mammography	59.6
54005	West Virginia	Boone	pcnt_mammography	55.3
54007	West Virginia	Braxton	pcnt_mammography	55.1
54009	West Virginia	Brooke	pcnt_mammography	62.1
54011	West Virginia	Cabell	pcnt_mammography	61.8
54013	West Virginia	Calhoun	pcnt_mammography	51.5
54015	West Virginia	Clay	pcnt_mammography	53.2
54017	West Virginia	Doddridge	pcnt_mammography	58.3
54019	West Virginia	Fayette	pcnt_mammography	50.5
54021	West Virginia	Gilmer	pcnt_mammography	52.3
54023	West Virginia	Grant	pcnt_mammography	65.6
54025	West Virginia	Greenbrier	pcnt_mammography	67.4
54027	West Virginia	Hampshire	pcnt_mammography	55.7
54029	West Virginia	Hancock	pcnt_mammography	56.0
54031	West Virginia	Hardy	pcnt_mammography	67.0
54033	West Virginia	Harrison	pcnt_mammography	67.0
54035	West Virginia	Jackson	pcnt_mammography	61.6
54037	West Virginia	Jefferson	pcnt_mammography	60.5
54039	West Virginia	Kanawha	pcnt_mammography	60.3
54041	West Virginia	Lewis	pcnt_mammography	56.9
54043	West Virginia	Lincoln	pcnt_mammography	59.2
54045	West Virginia	Logan	pcnt_mammography	55.1
54047	West Virginia	McDowell	pcnt_mammography	46.0
54049	West Virginia	Marion	pcnt_mammography	59.7
54051	West Virginia	Marshall	pcnt_mammography	61.1
54053	West Virginia	Mason	pcnt_mammography	61.8
54055	West Virginia	Mercer	pcnt_mammography	59.7
54057	West Virginia	Mineral	pcnt_mammography	74.7
54059	West Virginia	Mingo	pcnt_mammography	43.3
54061	West Virginia	Monongalia	pcnt_mammography	66.2
54063	West Virginia	Monroe	pcnt_mammography	75.0
54065	West Virginia	Morgan	pcnt_mammography	64.8
54067	West Virginia	Nicholas	pcnt_mammography	60.7
54069	West Virginia	Ohio	pcnt_mammography	67.4
54071	West Virginia	Pendleton	pcnt_mammography	59.1
54073	West Virginia	Pleasants	pcnt_mammography	57.4
54075	West Virginia	Pocahontas	pcnt_mammography	57.8
54077	West Virginia	Preston	pcnt_mammography	60.9
54079	West Virginia	Putnam	pcnt_mammography	66.5
54081	West Virginia	Raleigh	pcnt_mammography	59.5
54083	West Virginia	Randolph	pcnt_mammography	64.6
54085	West Virginia	Ritchie	pcnt_mammography	55.0
54087	West Virginia	Roane	pcnt_mammography	50.8
54089	West Virginia	Summers	pcnt_mammography	48.5
54091	West Virginia	Taylor	pcnt_mammography	64.4
54093	West Virginia	Tucker	pcnt_mammography	55.8
54095	West Virginia	Tyler	pcnt_mammography	61.1
54097	West Virginia	Upshur	pcnt_mammography	68.5
54099	West Virginia	Wayne	pcnt_mammography	49.2
54101	West Virginia	Webster	pcnt_mammography	62.5
54103	West Virginia	Wetzel	pcnt_mammography	60.6
54105	West Virginia	Wirt	pcnt_mammography	68.9
54107	West Virginia	Wood	pcnt_mammography	69.2
54109	West Virginia	Wyoming	pcnt_mammography	48.2
55001	Wisconsin	Adams	pcnt_mammography	68.1
55003	Wisconsin	Ashland	pcnt_mammography	67.5
55005	Wisconsin	Barron	pcnt_mammography	69.6
55007	Wisconsin	Bayfield	pcnt_mammography	73.7
55009	Wisconsin	Brown	pcnt_mammography	75.3
55011	Wisconsin	Buffalo	pcnt_mammography	72.7
55013	Wisconsin	Burnett	pcnt_mammography	65.2
55015	Wisconsin	Calumet	pcnt_mammography	75.8
55017	Wisconsin	Chippewa	pcnt_mammography	77.1
55019	Wisconsin	Clark	pcnt_mammography	65.5
55021	Wisconsin	Columbia	pcnt_mammography	70.2
55023	Wisconsin	Crawford	pcnt_mammography	63.6
55025	Wisconsin	Dane	pcnt_mammography	75.5
55027	Wisconsin	Dodge	pcnt_mammography	71.3
55029	Wisconsin	Door	pcnt_mammography	76.4
55031	Wisconsin	Douglas	pcnt_mammography	71.4
55033	Wisconsin	Dunn	pcnt_mammography	73.6
55035	Wisconsin	Eau Claire	pcnt_mammography	80.4
55037	Wisconsin	Florence	pcnt_mammography	85.4
55039	Wisconsin	Fond du Lac	pcnt_mammography	73.2
55041	Wisconsin	Forest	pcnt_mammography	68.4
55043	Wisconsin	Grant	pcnt_mammography	68.0
55045	Wisconsin	Green	pcnt_mammography	68.9
55047	Wisconsin	Green Lake	pcnt_mammography	67.7
55049	Wisconsin	Iowa	pcnt_mammography	64.0
55051	Wisconsin	Iron	pcnt_mammography	67.3
55053	Wisconsin	Jackson	pcnt_mammography	63.8
55055	Wisconsin	Jefferson	pcnt_mammography	69.5
55057	Wisconsin	Juneau	pcnt_mammography	69.8
55059	Wisconsin	Kenosha	pcnt_mammography	70.7
55061	Wisconsin	Kewaunee	pcnt_mammography	76.6
55063	Wisconsin	La Crosse	pcnt_mammography	78.0
55065	Wisconsin	Lafayette	pcnt_mammography	66.0
55067	Wisconsin	Langlade	pcnt_mammography	69.5
55069	Wisconsin	Lincoln	pcnt_mammography	74.0
55071	Wisconsin	Manitowoc	pcnt_mammography	78.6
55073	Wisconsin	Marathon	pcnt_mammography	76.5
55075	Wisconsin	Marinette	pcnt_mammography	74.4
55077	Wisconsin	Marquette	pcnt_mammography	69.1
55078	Wisconsin	Menominee	pcnt_mammography	50.0
55079	Wisconsin	Milwaukee	pcnt_mammography	68.5
55081	Wisconsin	Monroe	pcnt_mammography	70.3
55083	Wisconsin	Oconto	pcnt_mammography	70.6
55085	Wisconsin	Oneida	pcnt_mammography	77.2
55087	Wisconsin	Outagamie	pcnt_mammography	74.2
55089	Wisconsin	Ozaukee	pcnt_mammography	79.3
55091	Wisconsin	Pepin	pcnt_mammography	75.0
55093	Wisconsin	Pierce	pcnt_mammography	72.2
55095	Wisconsin	Polk	pcnt_mammography	61.5
55097	Wisconsin	Portage	pcnt_mammography	75.9
55099	Wisconsin	Price	pcnt_mammography	72.0
55101	Wisconsin	Racine	pcnt_mammography	74.0
55103	Wisconsin	Richland	pcnt_mammography	58.7
55105	Wisconsin	Rock	pcnt_mammography	65.9
55107	Wisconsin	Rusk	pcnt_mammography	74.7
55109	Wisconsin	St. Croix	pcnt_mammography	69.6
55111	Wisconsin	Sauk	pcnt_mammography	61.7
55113	Wisconsin	Sawyer	pcnt_mammography	72.8
55115	Wisconsin	Shawano	pcnt_mammography	72.3
55117	Wisconsin	Sheboygan	pcnt_mammography	71.1
55119	Wisconsin	Taylor	pcnt_mammography	71.0
55121	Wisconsin	Trempealeau	pcnt_mammography	72.7
55123	Wisconsin	Vernon	pcnt_mammography	61.7
55125	Wisconsin	Vilas	pcnt_mammography	74.0
55127	Wisconsin	Walworth	pcnt_mammography	66.7
55129	Wisconsin	Washburn	pcnt_mammography	73.9
55131	Wisconsin	Washington	pcnt_mammography	81.5
55133	Wisconsin	Waukesha	pcnt_mammography	77.0
55135	Wisconsin	Waupaca	pcnt_mammography	72.8
55137	Wisconsin	Waushara	pcnt_mammography	71.2
55139	Wisconsin	Winnebago	pcnt_mammography	74.0
55141	Wisconsin	Wood	pcnt_mammography	78.9
56001	Wyoming	Albany	pcnt_mammography	66.4
56003	Wyoming	Big Horn	pcnt_mammography	53.1
56005	Wyoming	Campbell	pcnt_mammography	47.9
56007	Wyoming	Carbon	pcnt_mammography	50.3
56009	Wyoming	Converse	pcnt_mammography	68.9
56011	Wyoming	Crook	pcnt_mammography	55.9
56013	Wyoming	Fremont	pcnt_mammography	51.4
56015	Wyoming	Goshen	pcnt_mammography	60.3
56017	Wyoming	Hot Springs	pcnt_mammography	51.9
56019	Wyoming	Johnson	pcnt_mammography	65.3
56021	Wyoming	Laramie	pcnt_mammography	70.4
56023	Wyoming	Lincoln	pcnt_mammography	60.9
56025	Wyoming	Natrona	pcnt_mammography	60.2
56027	Wyoming	Niobrara	pcnt_mammography	64.4
56029	Wyoming	Park	pcnt_mammography	65.4
56031	Wyoming	Platte	pcnt_mammography	56.6
56033	Wyoming	Sheridan	pcnt_mammography	63.1
56035	Wyoming	Sublette	pcnt_mammography	58.3
56037	Wyoming	Sweetwater	pcnt_mammography	48.8
56039	Wyoming	Teton	pcnt_mammography	54.8
56041	Wyoming	Uinta	pcnt_mammography	48.5
56043	Wyoming	Washakie	pcnt_mammography	40.4
56045	Wyoming	Weston	pcnt_mammography	45.8
