FIPS	State	County	Variable	rec_facility_rate
48401	Texas	Rusk	rec_facility_rate	7.5
48403	Texas	Sabine	rec_facility_rate	0
48405	Texas	San Augustine	rec_facility_rate	0
48407	Texas	San Jacinto	rec_facility_rate	0
48409	Texas	San Patricio	rec_facility_rate	9.3
48411	Texas	San Saba	rec_facility_rate	0
48413	Texas	Schleicher	rec_facility_rate	0
48415	Texas	Scurry	rec_facility_rate	11.8
48417	Texas	Shackelford	rec_facility_rate	0
48419	Texas	Shelby	rec_facility_rate	3.9
48421	Texas	Sherman	rec_facility_rate	0
48423	Texas	Smith	rec_facility_rate	9.5
48425	Texas	Somervell	rec_facility_rate	0
48427	Texas	Starr	rec_facility_rate	1.6
48429	Texas	Stephens	rec_facility_rate	0
48431	Texas	Sterling	rec_facility_rate	0
48433	Texas	Stonewall	rec_facility_rate	0
48435	Texas	Sutton	rec_facility_rate	0
48437	Texas	Swisher	rec_facility_rate	0
48439	Texas	Tarrant	rec_facility_rate	7.7
48441	Texas	Taylor	rec_facility_rate	11.4
48443	Texas	Terrell	rec_facility_rate	0
48445	Texas	Terry	rec_facility_rate	7.9
48447	Texas	Throckmorton	rec_facility_rate	0
48449	Texas	Titus	rec_facility_rate	6.2
48451	Texas	Tom Green	rec_facility_rate	6.3
48453	Texas	Travis	rec_facility_rate	12.4
48455	Texas	Trinity	rec_facility_rate	6.8
48457	Texas	Tyler	rec_facility_rate	0
48459	Texas	Upshur	rec_facility_rate	2.5
48461	Texas	Upton	rec_facility_rate	0
48463	Texas	Uvalde	rec_facility_rate	7.6
48465	Texas	Val Verde	rec_facility_rate	6.1
48467	Texas	Van Zandt	rec_facility_rate	3.8
48469	Texas	Victoria	rec_facility_rate	10.4
48471	Texas	Walker	rec_facility_rate	2.9
48473	Texas	Waller	rec_facility_rate	2.3
48475	Texas	Ward	rec_facility_rate	0
48477	Texas	Washington	rec_facility_rate	8.9
48479	Texas	Webb	rec_facility_rate	5.6
48481	Texas	Wharton	rec_facility_rate	4.8
48483	Texas	Wheeler	rec_facility_rate	18.5
48485	Texas	Wichita	rec_facility_rate	5.3
48487	Texas	Wilbarger	rec_facility_rate	7.4
48489	Texas	Willacy	rec_facility_rate	0
48491	Texas	Williamson	rec_facility_rate	9.4
48493	Texas	Wilson	rec_facility_rate	4.6
48495	Texas	Winkler	rec_facility_rate	0
48497	Texas	Wise	rec_facility_rate	11.8
48499	Texas	Wood	rec_facility_rate	2.4
48501	Texas	Yoakum	rec_facility_rate	0
48503	Texas	Young	rec_facility_rate	0
48505	Texas	Zapata	rec_facility_rate	0
48507	Texas	Zavala	rec_facility_rate	0
49001	Utah	Beaver	rec_facility_rate	15
49003	Utah	Box Elder	rec_facility_rate	12
49005	Utah	Cache	rec_facility_rate	6.2
49007	Utah	Carbon	rec_facility_rate	14
49009	Utah	Daggett	rec_facility_rate	0
49011	Utah	Davis	rec_facility_rate	9.1
49013	Utah	Duchesne	rec_facility_rate	10.7
49015	Utah	Emery	rec_facility_rate	0
49017	Utah	Garfield	rec_facility_rate	0
49019	Utah	Grand	rec_facility_rate	0
49021	Utah	Iron	rec_facility_rate	4.3
49023	Utah	Juab	rec_facility_rate	9.7
49025	Utah	Kane	rec_facility_rate	28
49027	Utah	Millard	rec_facility_rate	8
49029	Utah	Morgan	rec_facility_rate	10.5
49031	Utah	Piute	rec_facility_rate	0
49033	Utah	Rich	rec_facility_rate	0
49035	Utah	Salt Lake	rec_facility_rate	7.4
49037	Utah	San Juan	rec_facility_rate	0
49039	Utah	Sanpete	rec_facility_rate	3.6
49041	Utah	Sevier	rec_facility_rate	9.6
49043	Utah	Summit	rec_facility_rate	19.2
49045	Utah	Tooele	rec_facility_rate	1.7
49047	Utah	Uintah	rec_facility_rate	6.2
49049	Utah	Utah	rec_facility_rate	5.4
49051	Utah	Wasatch	rec_facility_rate	12.7
49053	Utah	Washington	rec_facility_rate	10.1
49055	Utah	Wayne	rec_facility_rate	36.1
49057	Utah	Weber	rec_facility_rate	6.9
50001	Vermont	Addison	rec_facility_rate	16.3
50003	Vermont	Bennington	rec_facility_rate	24.3
50005	Vermont	Caledonia	rec_facility_rate	3.2
50007	Vermont	Chittenden	rec_facility_rate	16.6
50009	Vermont	Essex	rec_facility_rate	0
50011	Vermont	Franklin	rec_facility_rate	4.2
50013	Vermont	Grand Isle	rec_facility_rate	0
50015	Vermont	Lamoille	rec_facility_rate	16.3
50017	Vermont	Orange	rec_facility_rate	3.5
50019	Vermont	Orleans	rec_facility_rate	11
50021	Vermont	Rutland	rec_facility_rate	8.1
50023	Vermont	Washington	rec_facility_rate	18.5
50025	Vermont	Windham	rec_facility_rate	15.7
50027	Vermont	Windsor	rec_facility_rate	17.7
51001	Virginia	Accomack	rec_facility_rate	6
51003	Virginia	Albemarle	rec_facility_rate	12.1
51005	Virginia	Alleghany	rec_facility_rate	6.2
51007	Virginia	Amelia	rec_facility_rate	7.8
51009	Virginia	Amherst	rec_facility_rate	3.1
51011	Virginia	Appomattox	rec_facility_rate	20
51013	Virginia	Arlington	rec_facility_rate	15.3
51015	Virginia	Augusta	rec_facility_rate	5.4
51017	Virginia	Bath	rec_facility_rate	0
51019	Virginia	Bedford	rec_facility_rate	7.3
51021	Virginia	Bland	rec_facility_rate	0
51023	Virginia	Botetourt	rec_facility_rate	9
51025	Virginia	Brunswick	rec_facility_rate	5.7
51027	Virginia	Buchanan	rec_facility_rate	12.5
51029	Virginia	Buckingham	rec_facility_rate	5.8
51031	Virginia	Campbell	rec_facility_rate	10.9
51033	Virginia	Caroline	rec_facility_rate	0
51035	Virginia	Carroll	rec_facility_rate	3.3
51036	Virginia	Charles City	rec_facility_rate	0
51037	Virginia	Charlotte	rec_facility_rate	7.9
51041	Virginia	Chesterfield	rec_facility_rate	12
51043	Virginia	Clarke	rec_facility_rate	7.1
51045	Virginia	Craig	rec_facility_rate	0
51047	Virginia	Culpeper	rec_facility_rate	8.5
51049	Virginia	Cumberland	rec_facility_rate	0
51051	Virginia	Dickenson	rec_facility_rate	0
51053	Virginia	Dinwiddie	rec_facility_rate	3.6
51057	Virginia	Essex	rec_facility_rate	26.8
51059	Virginia	Fairfax	rec_facility_rate	11.4
51061	Virginia	Fauquier	rec_facility_rate	10.7
51063	Virginia	Floyd	rec_facility_rate	6.5
51065	Virginia	Fluvanna	rec_facility_rate	11.6
51067	Virginia	Franklin	rec_facility_rate	7.1
51069	Virginia	Frederick	rec_facility_rate	10.2
51071	Virginia	Giles	rec_facility_rate	0
51073	Virginia	Gloucester	rec_facility_rate	10.8
51075	Virginia	Goochland	rec_facility_rate	4.6
51077	Virginia	Grayson	rec_facility_rate	0
51079	Virginia	Greene	rec_facility_rate	5.4
51081	Virginia	Greensville	rec_facility_rate	0
51083	Virginia	Halifax	rec_facility_rate	11
51085	Virginia	Hanover	rec_facility_rate	15
51087	Virginia	Henrico	rec_facility_rate	14
51089	Virginia	Henry	rec_facility_rate	9.2
51091	Virginia	Highland	rec_facility_rate	0
51093	Virginia	Isle of Wight	rec_facility_rate	5.7
51095	Virginia	James City	rec_facility_rate	16.3
51097	Virginia	King and Queen	rec_facility_rate	0
51099	Virginia	King George	rec_facility_rate	12.7
51101	Virginia	King William	rec_facility_rate	25
51103	Virginia	Lancaster	rec_facility_rate	0
51105	Virginia	Lee	rec_facility_rate	0
51107	Virginia	Loudoun	rec_facility_rate	14.6
51109	Virginia	Louisa	rec_facility_rate	9
51111	Virginia	Lunenburg	rec_facility_rate	7.7
51113	Virginia	Madison	rec_facility_rate	7.5
51115	Virginia	Mathews	rec_facility_rate	11.1
51117	Virginia	Mecklenburg	rec_facility_rate	6.1
51119	Virginia	Middlesex	rec_facility_rate	9.1
51121	Virginia	Montgomery	rec_facility_rate	11.6
51125	Virginia	Nelson	rec_facility_rate	6.7
51127	Virginia	New Kent	rec_facility_rate	10.8
51131	Virginia	Northampton	rec_facility_rate	8.1
51133	Virginia	Northumberland	rec_facility_rate	0
51135	Virginia	Nottoway	rec_facility_rate	0
51137	Virginia	Orange	rec_facility_rate	8.9
51139	Virginia	Page	rec_facility_rate	8.3
51141	Virginia	Patrick	rec_facility_rate	5.4
51143	Virginia	Pittsylvania	rec_facility_rate	0
51145	Virginia	Powhatan	rec_facility_rate	7.1
51147	Virginia	Prince Edward	rec_facility_rate	4.3
51149	Virginia	Prince George	rec_facility_rate	2.8
51153	Virginia	Prince William	rec_facility_rate	9.6
51155	Virginia	Pulaski	rec_facility_rate	11.5
51157	Virginia	Rappahannock	rec_facility_rate	0
51159	Virginia	Richmond	rec_facility_rate	10.8
51161	Virginia	Roanoke	rec_facility_rate	13
51163	Virginia	Rockbridge	rec_facility_rate	9
51165	Virginia	Rockingham	rec_facility_rate	6.5
51167	Virginia	Russell	rec_facility_rate	3.5
51169	Virginia	Scott	rec_facility_rate	8.6
51171	Virginia	Shenandoah	rec_facility_rate	11.9
51173	Virginia	Smyth	rec_facility_rate	9.3
51175	Virginia	Southampton	rec_facility_rate	0
51177	Virginia	Spotsylvania	rec_facility_rate	7.3
51179	Virginia	Stafford	rec_facility_rate	10
51181	Virginia	Surry	rec_facility_rate	0
51183	Virginia	Sussex	rec_facility_rate	16.6
51185	Virginia	Tazewell	rec_facility_rate	8.9
51187	Virginia	Warren	rec_facility_rate	8
51191	Virginia	Washington	rec_facility_rate	1.8
51193	Virginia	Westmoreland	rec_facility_rate	5.7
51195	Virginia	Wise	rec_facility_rate	2.4
51197	Virginia	Wythe	rec_facility_rate	6.8
51199	Virginia	York	rec_facility_rate	7.6
51510	Virginia	Alexandria City	rec_facility_rate	11.4
51515	Virginia	Bedford City	rec_facility_rate	0
51520	Virginia	Bristol City	rec_facility_rate	16.8
51530	Virginia	Buena Vista City	rec_facility_rate	15.1
51540	Virginia	Charlottesville City	rec_facility_rate	25.3
51550	Virginia	Chesapeake City	rec_facility_rate	8.5
51570	Virginia	Colonial Heights City	rec_facility_rate	23
51580	Virginia	Covington City	rec_facility_rate	16.7
51590	Virginia	Danville City	rec_facility_rate	23.3
51595	Virginia	Emporia City	rec_facility_rate	33.7
51600	Virginia	Fairfax City	rec_facility_rate	57.5
51610	Virginia	Falls Church City	rec_facility_rate	32
51620	Virginia	Franklin City	rec_facility_rate	11.6
51630	Virginia	Fredericksburg City	rec_facility_rate	16.4
51640	Virginia	Galax City	rec_facility_rate	28.3
51650	Virginia	Hampton City	rec_facility_rate	9.5
51660	Virginia	Harrisonburg City	rec_facility_rate	6.1
51670	Virginia	Hopewell City	rec_facility_rate	8.8
51678	Virginia	Lexington City	rec_facility_rate	14.1
51680	Virginia	Lynchburg City	rec_facility_rate	17.2
51683	Virginia	Manassas City	rec_facility_rate	13.1
51685	Virginia	Manassas Park City	rec_facility_rate	0
51690	Virginia	Martinsville City	rec_facility_rate	21.8
51700	Virginia	Newport News City	rec_facility_rate	10
51710	Virginia	Norfolk City	rec_facility_rate	8.2
51720	Virginia	Norton City	rec_facility_rate	25.1
51730	Virginia	Petersburg City	rec_facility_rate	6.1
51735	Virginia	Poquoson City	rec_facility_rate	8.2
51740	Virginia	Portsmouth City	rec_facility_rate	5.2
51750	Virginia	Radford City	rec_facility_rate	12.2
51760	Virginia	Richmond City	rec_facility_rate	5.4
51770	Virginia	Roanoke City	rec_facility_rate	14.5
51775	Virginia	Salem City	rec_facility_rate	12.1
51790	Virginia	Staunton City	rec_facility_rate	12.6
51800	Virginia	Suffolk City	rec_facility_rate	3.5
51810	Virginia	Virginia Beach City	rec_facility_rate	11.4
51820	Virginia	Waynesboro City	rec_facility_rate	9.5
51830	Virginia	Williamsburg City	rec_facility_rate	7.1
51840	Virginia	Winchester City	rec_facility_rate	22.9
53001	Washington	Adams	rec_facility_rate	5.3
53003	Washington	Asotin	rec_facility_rate	4.6
53005	Washington	Benton	rec_facility_rate	14.7
53007	Washington	Chelan	rec_facility_rate	22
53009	Washington	Clallam	rec_facility_rate	9.8
53011	Washington	Clark	rec_facility_rate	9.8
53013	Washington	Columbia	rec_facility_rate	0
53015	Washington	Cowlitz	rec_facility_rate	6.8
53017	Washington	Douglas	rec_facility_rate	5.2
53019	Washington	Ferry	rec_facility_rate	0
53021	Washington	Franklin	rec_facility_rate	7.6
53023	Washington	Garfield	rec_facility_rate	0
53025	Washington	Grant	rec_facility_rate	6.7
53027	Washington	Grays Harbor	rec_facility_rate	8.2
53029	Washington	Island	rec_facility_rate	10.2
53031	Washington	Jefferson	rec_facility_rate	20.1
53033	Washington	King	rec_facility_rate	16.2
53035	Washington	Kitsap	rec_facility_rate	9.5
53037	Washington	Kittitas	rec_facility_rate	12.2
53039	Washington	Klickitat	rec_facility_rate	4.9
53041	Washington	Lewis	rec_facility_rate	10.6
53043	Washington	Lincoln	rec_facility_rate	0
53045	Washington	Mason	rec_facility_rate	6.6
53047	Washington	Okanogan	rec_facility_rate	9.7
53049	Washington	Pacific	rec_facility_rate	9.6
53051	Washington	Pend Oreille	rec_facility_rate	0
53053	Washington	Pierce	rec_facility_rate	7.5
53055	Washington	San Juan	rec_facility_rate	25.4
53057	Washington	Skagit	rec_facility_rate	12
53059	Washington	Skamania	rec_facility_rate	9
53061	Washington	Snohomish	rec_facility_rate	9.1
53063	Washington	Spokane	rec_facility_rate	11.2
53065	Washington	Stevens	rec_facility_rate	9.2
53067	Washington	Thurston	rec_facility_rate	9.1
53069	Washington	Wahkiakum	rec_facility_rate	0
53071	Washington	Walla Walla	rec_facility_rate	10.2
53073	Washington	Whatcom	rec_facility_rate	13.9
53075	Washington	Whitman	rec_facility_rate	4.5
53077	Washington	Yakima	rec_facility_rate	6.5
54001	West Virginia	Barbour	rec_facility_rate	6
54003	West Virginia	Berkeley	rec_facility_rate	5.7
54005	West Virginia	Boone	rec_facility_rate	0
54007	West Virginia	Braxton	rec_facility_rate	13.8
54009	West Virginia	Brooke	rec_facility_rate	0
54011	West Virginia	Cabell	rec_facility_rate	9.3
54013	West Virginia	Calhoun	rec_facility_rate	0
54015	West Virginia	Clay	rec_facility_rate	0
54017	West Virginia	Doddridge	rec_facility_rate	12.2
54019	West Virginia	Fayette	rec_facility_rate	6.5
54021	West Virginia	Gilmer	rec_facility_rate	0
54023	West Virginia	Grant	rec_facility_rate	0
54025	West Virginia	Greenbrier	rec_facility_rate	2.8
54027	West Virginia	Hampshire	rec_facility_rate	0
54029	West Virginia	Hancock	rec_facility_rate	3.3
54031	West Virginia	Hardy	rec_facility_rate	0
54033	West Virginia	Harrison	rec_facility_rate	13
54035	West Virginia	Jackson	rec_facility_rate	6.8
54037	West Virginia	Jefferson	rec_facility_rate	7.5
54039	West Virginia	Kanawha	rec_facility_rate	11.9
54041	West Virginia	Lewis	rec_facility_rate	6.1
54043	West Virginia	Lincoln	rec_facility_rate	4.6
54045	West Virginia	Logan	rec_facility_rate	2.7
54047	West Virginia	McDowell	rec_facility_rate	0
54049	West Virginia	Marion	rec_facility_rate	10.6
54051	West Virginia	Marshall	rec_facility_rate	3
54053	West Virginia	Mason	rec_facility_rate	0
54055	West Virginia	Mercer	rec_facility_rate	6.4
54057	West Virginia	Mineral	rec_facility_rate	7.1
54059	West Virginia	Mingo	rec_facility_rate	3.7
54061	West Virginia	Monongalia	rec_facility_rate	10.3
54063	West Virginia	Monroe	rec_facility_rate	0
54065	West Virginia	Morgan	rec_facility_rate	17.1
54067	West Virginia	Nicholas	rec_facility_rate	7.6
54069	West Virginia	Ohio	rec_facility_rate	11.2
54071	West Virginia	Pendleton	rec_facility_rate	0
54073	West Virginia	Pleasants	rec_facility_rate	0
54075	West Virginia	Pocahontas	rec_facility_rate	0
54077	West Virginia	Preston	rec_facility_rate	3
54079	West Virginia	Putnam	rec_facility_rate	10.8
54081	West Virginia	Raleigh	rec_facility_rate	6.3
54083	West Virginia	Randolph	rec_facility_rate	10.2
54085	West Virginia	Ritchie	rec_facility_rate	9.6
54087	West Virginia	Roane	rec_facility_rate	6.7
54089	West Virginia	Summers	rec_facility_rate	0
54091	West Virginia	Taylor	rec_facility_rate	0
54093	West Virginia	Tucker	rec_facility_rate	28.1
54095	West Virginia	Tyler	rec_facility_rate	0
54097	West Virginia	Upshur	rec_facility_rate	4.1
54099	West Virginia	Wayne	rec_facility_rate	7.1
54101	West Virginia	Webster	rec_facility_rate	10.9
54103	West Virginia	Wetzel	rec_facility_rate	6
54105	West Virginia	Wirt	rec_facility_rate	0
54107	West Virginia	Wood	rec_facility_rate	14.9
54109	West Virginia	Wyoming	rec_facility_rate	4.2
55001	Wisconsin	Adams	rec_facility_rate	4.8
55003	Wisconsin	Ashland	rec_facility_rate	12.4
55005	Wisconsin	Barron	rec_facility_rate	8.7
55007	Wisconsin	Bayfield	rec_facility_rate	13.3
55009	Wisconsin	Brown	rec_facility_rate	12.5
55011	Wisconsin	Buffalo	rec_facility_rate	22.1
55013	Wisconsin	Burnett	rec_facility_rate	12.9
55015	Wisconsin	Calumet	rec_facility_rate	12.2
55017	Wisconsin	Chippewa	rec_facility_rate	14.4
55019	Wisconsin	Clark	rec_facility_rate	0
55021	Wisconsin	Columbia	rec_facility_rate	7
55023	Wisconsin	Crawford	rec_facility_rate	6
55025	Wisconsin	Dane	rec_facility_rate	17.2
55027	Wisconsin	Dodge	rec_facility_rate	7.9
55029	Wisconsin	Door	rec_facility_rate	14.4
55031	Wisconsin	Douglas	rec_facility_rate	11.3
55033	Wisconsin	Dunn	rec_facility_rate	13.7
55035	Wisconsin	Eau Claire	rec_facility_rate	14.2
55037	Wisconsin	Florence	rec_facility_rate	0
55039	Wisconsin	Fond du Lac	rec_facility_rate	10.8
55041	Wisconsin	Forest	rec_facility_rate	10.8
55043	Wisconsin	Grant	rec_facility_rate	3.9
55045	Wisconsin	Green	rec_facility_rate	16.3
55047	Wisconsin	Green Lake	rec_facility_rate	26.2
55049	Wisconsin	Iowa	rec_facility_rate	0
55051	Wisconsin	Iron	rec_facility_rate	0
55053	Wisconsin	Jackson	rec_facility_rate	19.5
55055	Wisconsin	Jefferson	rec_facility_rate	14.3
55057	Wisconsin	Juneau	rec_facility_rate	18.7
55059	Wisconsin	Kenosha	rec_facility_rate	11.4
55061	Wisconsin	Kewaunee	rec_facility_rate	4.9
55063	Wisconsin	La Crosse	rec_facility_rate	10.4
55065	Wisconsin	Lafayette	rec_facility_rate	5.9
55067	Wisconsin	Langlade	rec_facility_rate	25.1
55069	Wisconsin	Lincoln	rec_facility_rate	7
55071	Wisconsin	Manitowoc	rec_facility_rate	7.4
55073	Wisconsin	Marathon	rec_facility_rate	11.2
55075	Wisconsin	Marinette	rec_facility_rate	7.2
55077	Wisconsin	Marquette	rec_facility_rate	13
55078	Wisconsin	Menominee	rec_facility_rate	0
55079	Wisconsin	Milwaukee	rec_facility_rate	9.2
55081	Wisconsin	Monroe	rec_facility_rate	4.5
55083	Wisconsin	Oconto	rec_facility_rate	10.6
55085	Wisconsin	Oneida	rec_facility_rate	22.3
55087	Wisconsin	Outagamie	rec_facility_rate	17.5
55089	Wisconsin	Ozaukee	rec_facility_rate	16.2
55091	Wisconsin	Pepin	rec_facility_rate	0
55093	Wisconsin	Pierce	rec_facility_rate	12.2
55095	Wisconsin	Polk	rec_facility_rate	6.8
55097	Wisconsin	Portage	rec_facility_rate	8.6
55099	Wisconsin	Price	rec_facility_rate	0
55101	Wisconsin	Racine	rec_facility_rate	7.2
55103	Wisconsin	Richland	rec_facility_rate	5.6
55105	Wisconsin	Rock	rec_facility_rate	8.7
55107	Wisconsin	Rusk	rec_facility_rate	0
55109	Wisconsin	St. Croix	rec_facility_rate	13
55111	Wisconsin	Sauk	rec_facility_rate	9.7
55113	Wisconsin	Sawyer	rec_facility_rate	6
55115	Wisconsin	Shawano	rec_facility_rate	7.1
55117	Wisconsin	Sheboygan	rec_facility_rate	10.4
55119	Wisconsin	Taylor	rec_facility_rate	9.7
55121	Wisconsin	Trempealeau	rec_facility_rate	3.5
55123	Wisconsin	Vernon	rec_facility_rate	3.4
55125	Wisconsin	Vilas	rec_facility_rate	18.6
55127	Wisconsin	Walworth	rec_facility_rate	12.7
55129	Wisconsin	Washburn	rec_facility_rate	6.3
55131	Wisconsin	Washington	rec_facility_rate	15.2
55133	Wisconsin	Waukesha	rec_facility_rate	13.6
55135	Wisconsin	Waupaca	rec_facility_rate	7.6
55137	Wisconsin	Waushara	rec_facility_rate	16.3
55139	Wisconsin	Winnebago	rec_facility_rate	12
55141	Wisconsin	Wood	rec_facility_rate	13.4
56001	Wyoming	Albany	rec_facility_rate	11
56003	Wyoming	Big Horn	rec_facility_rate	17.1
56005	Wyoming	Campbell	rec_facility_rate	13
56007	Wyoming	Carbon	rec_facility_rate	0
56009	Wyoming	Converse	rec_facility_rate	14.5
56011	Wyoming	Crook	rec_facility_rate	0
56013	Wyoming	Fremont	rec_facility_rate	12.4
56015	Wyoming	Goshen	rec_facility_rate	0
56017	Wyoming	Hot Springs	rec_facility_rate	62.4
56019	Wyoming	Johnson	rec_facility_rate	23.3
56021	Wyoming	Laramie	rec_facility_rate	4.3
56023	Wyoming	Lincoln	rec_facility_rate	5.5
56025	Wyoming	Natrona	rec_facility_rate	13.2
56027	Wyoming	Niobrara	rec_facility_rate	40.2
56029	Wyoming	Park	rec_facility_rate	14.1
56031	Wyoming	Platte	rec_facility_rate	0
56033	Wyoming	Sheridan	rec_facility_rate	17.2
56035	Wyoming	Sublette	rec_facility_rate	29.3
56037	Wyoming	Sweetwater	rec_facility_rate	9.2
56039	Wyoming	Teton	rec_facility_rate	37.5
56041	Wyoming	Uinta	rec_facility_rate	9.5
56043	Wyoming	Washakie	rec_facility_rate	23.4
56045	Wyoming	Weston	rec_facility_rate	13.9
